"gene","current_version_ID","gene_name","gene_product","Relative.Growth.Rate","phenotype","lower","upper","experiment","Confidence"
"PBANKA_133410","PBANKA_1334100","","proteasome subunit beta type-2, putative",0.1,"Essential",NA,NA,"met1",1
"PBANKA_133410","PBANKA_1334100","","proteasome subunit beta type-2, putative",0.1,"Essential",NA,NA,"met6",1
"PBANKA_133560","PBANKA_1335600","","M1-family alanyl aminopeptidase, putative",0.942602476558291,"Dispensable",0.784056506007845,1.10114844710874,"met1",5.06971574651636
"PBANKA_134040","PBANKA_1340400","","oxidoreductase, putative",1.01927442683626,"Dispensable",0.91867796853871,1.11987088513382,"met1",5.97957081657183
"PBANKA_134280","PBANKA_1342800","NMNAT","nicotinate-nucleotide adenylyltransferase, putative",0.287407325768749,"Essential",0.0282228243221941,0.546591827215303,"met1",4.08672458130711
"PBANKA_134280","PBANKA_1342800","NMNAT","nicotinate-nucleotide adenylyltransferase, putative",0.423943535194739,"Slow",0.341396611161496,0.506490459227982,"met6",6.37507110346556
"PBANKA_134620","PBANKA_1346200","SP21","signal peptidase 21 kDa subunit, putative",0.223182173798515,"Essential",-0.237866940793394,0.684231288390424,"met1",2.93479576595083
"PBANKA_134620","PBANKA_1346200","SP21","signal peptidase 21 kDa subunit, putative",0.1,"Essential",-0.46694500578198,1.20825068679074,"met6",1
"PBANKA_135520","PBANKA_1355200","IRP","aconitate hydratase, putative;iron regulatory protein, putative",0.105043870494008,"Essential",-0.0144531433577378,0.224540884345754,"met1",5.63522215434212
"PBANKA_135520","PBANKA_1355200","IRP","aconitate hydratase, putative;iron regulatory protein, putative",0.474655244007642,"Slow",0.163342945676538,0.785967542338746,"met6",3.72021175302181
"PBANKA_136190","PBANKA_1361900","","nucleoside diphosphate hydrolase, putative",0.917612546601926,"Dispensable",0.699565426646759,1.13565966655709,"met1",4.43238254705193
"PBANKA_136190","PBANKA_1361900","","nucleoside diphosphate hydrolase, putative",0.927686784290773,"Dispensable",0.757073255889381,1.09830031269216,"PbSTM87",4.92300305735088
"PBANKA_140340","PBANKA_1403400","RPB11","DNA-directed RNA polymerase II subunit RPB11, putative",0.1,"Essential",-7.49589325711114,9.29187910038835,"met1",1
"PBANKA_140340","PBANKA_1403400","RPB11","DNA-directed RNA polymerase II subunit RPB11, putative",0.11075569477616,"Essential",-0.104406196903709,0.325917586456029,"met6",4.45902346041506
"PBANKA_140510","PBANKA_1405100","","V-type proton ATPase subunit H, putative",0.1,"Essential",-4.45246450189728,6.03784768892623,"met1",1
"PBANKA_140510","PBANKA_1405100","","V-type proton ATPase subunit H, putative",0.1,"Essential",-1.25324732211838,1.81293374992998,"met6",1
"PBANKA_140610","PBANKA_1406100","","DNA-directed RNA polymerase alpha chain, putative",0.168910265707996,"Essential",-0.0891244995729204,0.426945030988912,"met1",4.09561626909495
"PBANKA_140610","PBANKA_1406100","","DNA-directed RNA polymerase alpha chain, putative",0.1,"Essential",-24.8800948168392,31.7916419127885,"met6",1
"PBANKA_141050","PBANKA_1410500","","malonyl CoA-acyl carrier protein transacylase precursor, putative",0.938551612513966,"Dispensable",0.690207350195096,1.18689587483284,"met1",4.17217304292256
"PBANKA_141050","PBANKA_1410500","","malonyl CoA-acyl carrier protein transacylase precursor, putative",0.890634412078044,"Dispensable",0.710314734291664,1.07095408986442,"PbSTM87",4.81234239230235
"PBANKA_142370","PBANKA_1423700","GMD","GDP-mannose 4,6-dehydratase, putative",1.00936865592185,"Dispensable",0.891547086011925,1.12719022583178,"met1",5.66346219778031
"PBANKA_142670","PBANKA_1426700","PPPK-DHPS","hydroxymethyldihydropterin pyrophosphokinase-dihydropteroate synthase, putative",0.160321492704546,"Essential",-0.0900158789199625,0.410658864329055,"met1",4.15618592984069
"PBANKA_142670","PBANKA_1426700","PPPK-DHPS","hydroxymethyldihydropterin pyrophosphokinase-dihydropteroate synthase, putative",0.747224451140433,"Slow",0.593646212925559,0.900802689355307,"met6",5.13338465430881
"PBANKA_143480","PBANKA_1434800","","aminophospholipid-transporting P-ATPase, putative",0.1,"Essential",NA,NA,"met1",1
"PBANKA_143480","PBANKA_1434800","","aminophospholipid-transporting P-ATPase, putative",0.1,"Essential",-0.178239334035141,1.48642307953871,"met6",1
"PBANKA_144260","PBANKA_1442600","","RNA pseudouridylate synthase, putative",0.104804777830786,"Essential",0.00917143418080792,0.200438121480765,"met1",6.08076183469159
"PBANKA_144260","PBANKA_1442600","","RNA pseudouridylate synthase, putative",0.1,"Essential",-4.24969499587091,4.80352033878782,"met6",1
"PBANKA_144530","PBANKA_1445300","","sun-family protein, putative",0.166496953734328,"Essential",0.0178387332545661,0.31515517421409,"met1",5.19850522144088
"PBANKA_144530","PBANKA_1445300","","sun-family protein, putative",0.742977403131819,"Slow",0.623788345688265,0.862166460575373,"met6",5.64038301818978
"PBANKA_144890","PBANKA_1448900","","DNA polymerase epsilon subunit B, putative",0.1,"Essential",-2.02607646453331,4.08158542603275,"met1",1
"PBANKA_144890","PBANKA_1448900","","DNA polymerase epsilon subunit B, putative",0.1,"Essential",NA,NA,"met6",1
"PBANKA_145440","PBANKA_1454400","","3-hydroxyisobutyryl-coenzyme A hydrolase, putative",0.150884685177954,"Essential",0.0567634289710679,0.245005941384841,"met1",6.11263709781499
"PBANKA_145440","PBANKA_1454400","","3-hydroxyisobutyryl-coenzyme A hydrolase, putative",0.0667656619897252,"Essential",-0.0164600646450979,0.149991388624548,"met6",6.35869189030194
"PBANKA_011010","PBANKA_0110100","","conserved Plasmodium protein, unknown function",0.697309444752845,"Dispensable",0.169868730995238,1.22475015851045,"met2",2.66573198297808
"PBANKA_011010","PBANKA_0110100","","conserved Plasmodium protein, unknown function",0.351561625417703,"Slow",0.171156157643863,0.531967093191542,"met9",4.81139108641049
"PBANKA_020330","PBANKA_0203300","RPB9","DNA-directed RNA polymerase II subunit RPB9, putative",0.1,"Essential",-1.6987766959927,2.24117462815519,"met2",1
"PBANKA_020330","PBANKA_0203300","RPB9","DNA-directed RNA polymerase II subunit RPB9, putative",0.362284795965547,"Slow",0.141973038581102,0.582596553349992,"met9",4.41171767455689
"PBANKA_021020","PBANKA_0210200","","aspartate--tRNA ligase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_021020","PBANKA_0210200","","aspartate--tRNA ligase, putative",0.169229928809975,"Essential",-0.123931965640117,0.462391823260067,"met9",3.84035492466834
"PBANKA_021140","PBANKA_0211400","DNMT","DNA (cytosine-5)-methyltransferase, putative",0.97841274310289,"Dispensable",0.873242093853648,1.08358339235213,"met2",5.89063639539601
"PBANKA_030510","PBANKA_0305100","SERA1","serine repeat antigen 1",1.0448942277928,"Dispensable",0.874452009709633,1.21533644587597,"met2",4.92501223425987
"PBANKA_030860","PBANKA_0308600","","asparagine--tRNA ligase, putative",0.1,"Essential",-0.104283819180785,1.19450880194307,"met2",1
"PBANKA_030860","PBANKA_0308600","","asparagine--tRNA ligase, putative",0.416448878866874,"Slow",0.31082948134307,0.522068276390677,"met9",5.88212083293248
"PBANKA_030980","PBANKA_0309800","","Leu/Phe-tRNA protein transferase, putative",0.792580249750635,"Slow",0.651161493102198,0.933999006399072,"met2",5.29835413062434
"PBANKA_031240","PBANKA_0312400","RPB2","DNA-directed RNA polymerase II subunit RPB2, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_031240","PBANKA_0312400","RPB2","DNA-directed RNA polymerase II subunit RPB2, putative",0.469546060369305,"Slow",0.27679235697055,0.66229976376806,"met9",4.6789784676014
"PBANKA_031500","PBANKA_0315000","","apicoplast RNA methyltransferase precursor, putative",0.967744861236019,"Dispensable",0.823691282767329,1.11179843970471,"met2",5.26143431293745
"PBANKA_031590","PBANKA_0315900","","pseudouridine synthase, putative",0.998154482142388,"Dispensable",0.93776167908222,1.05854728520256,"met2",7.00006503266754
"PBANKA_040190","PBANKA_0401900","RPB6","DNA-directed RNA polymerases I, II, and III subunit RPABC2, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_040190","PBANKA_0401900","RPB6","DNA-directed RNA polymerases I, II, and III subunit RPABC2, putative",0.285291618761195,"Essential",0.0529184782316031,0.517664759290787,"met9",4.30511603111368
"PBANKA_040760","PBANKA_0407600","AS","asparagine synthetase [glutamine-hydrolyzing]",0.646360810774677,"Slow",0.55074080121452,0.741980820334834,"met2",6.08104071272681
"PBANKA_040760","PBANKA_0407600","AS","asparagine synthetase [glutamine-hydrolyzing]",0.585972442755654,"Slow",0.328374508481916,0.843570377029392,"PbSTM49",4.09900496893545
"PBANKA_041030","PBANKA_0410300","RPN12","26S proteasome regulatory subunit RPN12, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_041030","PBANKA_0410300","RPN12","26S proteasome regulatory subunit RPN12, putative",0.407863805179438,"Slow",0.199614906785957,0.616112703572918,"met9",4.52433693667269
"PBANKA_050260","PBANKA_0502600","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"met2",1
"PBANKA_050260","PBANKA_0502600","","conserved Plasmodium protein, unknown function",0.0975269936098372,"Essential",-0.157440159419891,0.352494146639566,"met9",4.11953546865743
"PBANKA_050260","PBANKA_0502600","","conserved Plasmodium protein, unknown function",0.0974200409482456,"Essential",-0.205501696385083,0.400341778281574,"PbSTM37a",3.77485596005056
"PBANKA_050700","PBANKA_0507000","GcpE","4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, putative",0.1,"Essential",-0.250325045983753,1.07814664337414,"met2",1
"PBANKA_050700","PBANKA_0507000","GcpE","4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase, putative",0.0959873478881033,"Essential",-0.187926274254083,0.37990097003029,"met9",3.90446483005948
"PBANKA_051220","PBANKA_0512200","PPO","protoporphyrinogen oxidase, putative",0.810582763198516,"Slow",0.682581125428912,0.938584400968119,"met2",5.49771880125858
"PBANKA_051220","PBANKA_0512200","PPO","protoporphyrinogen oxidase, putative",1.03076849131618,"Dispensable",0.725369682787365,1.33616729984499,"PbSTM49",3.75856793622311
"PBANKA_051670","PBANKA_0516700","","RNA polymerase II-associated protein 1, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_051670","PBANKA_0516700","","RNA polymerase II-associated protein 1, putative",0.218055042181524,"Essential",-0.000151128133077549,0.436261212496126,"met9",4.43092421658173
"PBANKA_051760","PBANKA_0517600","","plasmepsin VII",1.07177382159572,"Dispensable",0.915880094322131,1.22766754886931,"met2",5.1034558397291
"PBANKA_051760","PBANKA_0517600","","plasmepsin VII",0.965921280998928,"Dispensable",0.865021246923958,1.0668213150739,"PbSTM43",5.97354438894454
"PBANKA_060100","PBANKA_0601000","","ATP dependent RNA helicase, putative",0.174626886872379,"Essential",0.0301056100386546,0.319148163706104,"met2",5.25495143660992
"PBANKA_060100","PBANKA_0601000","","ATP dependent RNA helicase, putative",0.680631632145489,"Dispensable",0.181851681200825,1.17941158309015,"met9",2.77747488224337
"PBANKA_060350","PBANKA_0603500","","cytidine deaminase, putative",0.133688137586682,"Essential",0.0458585920083638,0.221517683165,"met2",6.25100901100836
"PBANKA_060350","PBANKA_0603500","","cytidine deaminase, putative",0.600673577537718,"Slow",0.286763547923514,0.914583607151921,"met9",3.70359208916487
"PBANKA_060520","PBANKA_0605200","RPC2","DNA-directed RNA polymerase III subunit RPC2, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_060520","PBANKA_0605200","RPC2","DNA-directed RNA polymerase III subunit RPC2, putative",0.20417587680949,"Essential",-0.0591455539670346,0.467497307586015,"met9",4.05505400670695
"PBANKA_061110","PBANKA_0611100","","succinyl-CoA ligase, putative",0.950851723754047,"Dispensable",0.777404382611203,1.12429906489689,"met2",4.89005683097314
"PBANKA_061160","PBANKA_0611600","","ribonucleoside-diphosphate reductase, large subunit, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_061160","PBANKA_0611600","","ribonucleoside-diphosphate reductase, large subunit, putative",0.1,"Essential",-2.64615025227416,3.26731119806597,"met9",1
"PBANKA_061430","PBANKA_0614300","SufS","cysteine desulfurase",0.1,"Essential",NA,NA,"met2",1
"PBANKA_061430","PBANKA_0614300","SufS","cysteine desulfurase",0.495395551549159,"Slow",0.198521864632968,0.792269238465349,"met9",3.81519141556421
"PBANKA_061540","PBANKA_0615400","","serine--tRNA ligase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_061540","PBANKA_0615400","","serine--tRNA ligase, putative",0.73878417876437,"Dispensable",0.458693172059729,1.01887518546901,"met9",3.93157577047305
"PBANKA_061880","PBANKA_0618800","DBP7","ATP-dependent RNA helicase DBP7, putative",0.443937111093879,"Slow",0.224642350379349,0.663231871808409,"met2",4.42097139070849
"PBANKA_061880","PBANKA_0618800","DBP7","ATP-dependent RNA helicase DBP7, putative",0.673287950779995,"Slow",0.529510789786713,0.817065111773277,"met9",5.26527570334491
"PBANKA_061880","PBANKA_0618800","DBP7","ATP-dependent RNA helicase DBP7, putative",0.537157065408549,"Slow",0.24334628584915,0.830967844967948,"PbSTM49",3.83593301269616
"PBANKA_070250","PBANKA_0702500","","leucine--tRNA ligase, putative",0.0556187258533354,"Essential",-0.147273329582533,0.258510781289204,"met2",4.57645673709801
"PBANKA_070250","PBANKA_0702500","","leucine--tRNA ligase, putative",0.49429739284389,"Slow",0.233966717852203,0.754628067835577,"met9",4.07789961944436
"PBANKA_070410","PBANKA_0704100","UBE4B","ubiquitin conjugation factor E4 B, putative",0.445464856006035,"Slow",0.27056906284811,0.620360649163959,"met2",4.87342426129771
"PBANKA_070410","PBANKA_0704100","UBE4B","ubiquitin conjugation factor E4 B, putative",0.624903018976062,"Slow",0.386424279723307,0.863381758228817,"PbSTM49",4.25324459356306
"PBANKA_070700","PBANKA_0707000","LipB","lipoate-protein ligase B",0.946026781159568,"Dispensable",0.824050067436111,1.06800349488302,"met2",5.59414460829249
"PBANKA_071010","PBANKA_0710100","KDH","2-oxoglutarate dehydrogenase E1 component, putative",1.02856105104548,"Dispensable",0.771183381546478,1.28593872054448,"met2",4.10071584445309
"PBANKA_071010","PBANKA_0710100","KDH","2-oxoglutarate dehydrogenase E1 component, putative",0.921854682724852,"Dispensable",0.682219570977012,1.16148979447269,"PbSTM87",4.24357012169842
"PBANKA_071760","PBANKA_0717600","GAK","GTP:AMP phosphotransferase, putative",0.26280168314535,"Slow",0.16724127414101,0.358362092149689,"met2",6.08228771402947
"PBANKA_071760","PBANKA_0717600","GAK","GTP:AMP phosphotransferase, putative",0.205952434514018,"Slow",0.129368815544987,0.282536053483049,"met9",6.52503851448855
"PBANKA_071760","PBANKA_0717600","GAK","GTP:AMP phosphotransferase, putative",0.265560900990771,"Slow",0.20015630575744,0.330965496224103,"PbSTM43",6.8406198800814
"PBANKA_080260","PBANKA_0802600","","peptide chain release factor, putative",0.243424844785659,"Essential",-0.438760254818828,0.925609944390146,"met2",2.15120286295629
"PBANKA_080260","PBANKA_0802600","","peptide chain release factor, putative",0.435249224977237,"Slow",0.232646937101716,0.637851512852759,"met9",4.57931515043423
"PBANKA_080630","PBANKA_0806300","","P-type ATPase, putative",0.871490557255854,"Dispensable",0.658476967669851,1.08450414684186,"met2",4.47909298998919
"PBANKA_080630","PBANKA_0806300","","P-type ATPase, putative",1.09694579646819,"Dispensable",0.838181876858278,1.35570971607811,"PbSTM87",4.08997264163113
"PBANKA_081060","PBANKA_0810600","","exoribonuclease, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_081060","PBANKA_0810600","","exoribonuclease, putative",0.1,"Essential",-1.06368588403348,1.41339792393629,"met9",1
"PBANKA_081210","PBANKA_0812100","","phosphatidylinositol N-acetylglucosaminyltransferase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_081210","PBANKA_0812100","","phosphatidylinositol N-acetylglucosaminyltransferase, putative",0.249278799127208,"Essential",-0.190729701370022,0.689287299624438,"met9",3.02821682700901
"PBANKA_082170","PBANKA_0821700","","inosine-5'-monophosphate dehydrogenase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_082170","PBANKA_0821700","","inosine-5'-monophosphate dehydrogenase, putative",0.439150472766394,"Essential",0.0513551946643158,0.826945750868473,"met9",3.28084978584803
"PBANKA_082350","PBANKA_0823500","","glutamine synthetase, putative",0.948001870894454,"Dispensable",0.848403493498388,1.04760024829052,"met2",5.99951317257678
"PBANKA_082750","PBANKA_0827500","NADSYN","glutamine-dependent NAD(+) synthetase, putative",0.698925846162678,"Slow",0.61968149929477,0.778170193030586,"met2",6.45673276445213
"PBANKA_082750","PBANKA_0827500","NADSYN","glutamine-dependent NAD(+) synthetase, putative",0.73143097416184,"Slow",0.53473287029424,0.928129078029441,"PbSTM49",4.63846474782173
"PBANKA_090140","PBANKA_0901400","","mitochondrial ATP synthase delta subunit, putative",0.815859882027951,"Slow",0.740578893776023,0.891140870279879,"met2",6.55934967333753
"PBANKA_090140","PBANKA_0901400","","mitochondrial ATP synthase delta subunit, putative",0.704970965918004,"Slow",0.55518138101199,0.854760550824017,"PbSTM49",5.18334183507636
"PBANKA_090160","PBANKA_0901600","","farnesyltransferase beta subunit, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_090160","PBANKA_0901600","","farnesyltransferase beta subunit, putative",0.1,"Essential",0.0676376069556519,1.21588382506636,"met9",1
"PBANKA_091020","PBANKA_0910200","PPM2","protein phosphatase PPM2",0.782666814534017,"Slow",0.629647067516932,0.935686561551102,"met2",5.14067096201347
"PBANKA_091790","PBANKA_0917900","RPT5","26S protease regulatory subunit 6A, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_091790","PBANKA_0917900","RPT5","26S protease regulatory subunit 6A, putative",0.0899331636592509,"Essential",-0.155428423715133,0.335294751033634,"met9",4.19633894036842
"PBANKA_091820","PBANKA_0918200","","phosphoacetylglucosamine mutase, putative",0.767969281374583,"Slow",0.670025243549834,0.865913319199332,"met2",6.03301237316607
"PBANKA_092110","PBANKA_0921100","","methyltransferase, putative",0.637662076626317,"Slow",0.385292648960053,0.890031504292581,"met2",4.14001692546356
"PBANKA_092110","PBANKA_0921100","","methyltransferase, putative",0.877355170081096,"Dispensable",0.684404298296934,1.07030604186526,"PbSTM87",4.67693370676353
"PBANKA_092980","PBANKA_0929800","","insulinase, putative",1.09210298065551,"Dispensable",0.910288043866262,1.27391791744476,"met2",4.79582624123357
"PBANKA_093140","PBANKA_0931400","STT3","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative",0.123380911860603,"Essential",0.00230697218904635,0.24445485153216,"met2",5.6090020578157
"PBANKA_093140","PBANKA_0931400","STT3","dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3, putative",0.254947898124268,"Essential",-0.160879470838859,0.670775267087395,"met9",3.14126452772445
"PBANKA_093850","PBANKA_0938500","","succinyl-CoA synthetase alpha subunit, putative",0.631253173646733,"Slow",0.520183563194942,0.742322784098524,"met2",5.78149066720152
"PBANKA_093850","PBANKA_0938500","","succinyl-CoA synthetase alpha subunit, putative",0.570453262308747,"Slow",0.417293851731752,0.723612672885742,"PbSTM49",5.1388463627077
"PBANKA_093960","PBANKA_0939600","PAIP1","polyadenylate-binding protein-interacting protein 1, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_093960","PBANKA_0939600","PAIP1","polyadenylate-binding protein-interacting protein 1, putative",0.358344574693478,"Essential",0.00406115046679473,0.712627998920161,"met9",3.46161046667111
"PBANKA_094290","PBANKA_0942900","","phenylalanine--tRNA ligase beta subunit, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_094290","PBANKA_0942900","","phenylalanine--tRNA ligase beta subunit, putative",0.325203674399528,"Essential",-0.102852166080881,0.753259514879936,"met9",3.08329760811676
"PBANKA_100480","PBANKA_1004800","PTH2","peptidyl-tRNA hydrolase 2, putative",0.0856648820584376,"Essential",0.00491977503020347,0.166409989086672,"PbSTM62",6.41921018670561
"PBANKA_100880","PBANKA_1008800","","glucose-6-phosphate isomerase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_100880","PBANKA_1008800","","glucose-6-phosphate isomerase, putative",0.179484626187866,"Essential",-0.278284278355697,0.637253530731429,"met9",2.94907595600242
"PBANKA_101400","PBANKA_1014000","GDH2","NADP-specific glutamate dehydrogenase, putative",0.327025456804971,"Slow",0.183445701993735,0.470605211616208,"met2",5.26802359215137
"PBANKA_101400","PBANKA_1014000","GDH2","NADP-specific glutamate dehydrogenase, putative",0.307060189713566,"Slow",0.213418335428256,0.400702043998875,"met9",6.12285002967491
"PBANKA_101620","PBANKA_1016200","","protein kinase, putative",0.975128308729963,"Dispensable",0.699435295166551,1.25082132229338,"met2",3.96322896510743
"PBANKA_101620","PBANKA_1016200","","protein kinase, putative",0.957702974775829,"Dispensable",0.798969303633655,1.116436645918,"met9",5.06734937201312
"PBANKA_101620","PBANKA_1016200","","protein kinase, putative",0.516798707005907,"Insufficient data",-0.0186363559269552,1.05223376993877,"PbSTM43",2.6356456827436
"PBANKA_101840","PBANKA_1018400","PRMT1","protein arginine N-methyltransferase 1, putative",0.842717571079271,"Slow",0.698930311620138,0.986504830538404,"met8",5.26513523442543
"PBANKA_102340","PBANKA_1023400","GR","glutathione reductase, putative",0.989936656943228,"Dispensable",0.833284674961395,1.14658863892506,"met2",5.09375157986012
"PBANKA_102520","PBANKA_1025200","CBF5","H/ACA ribonucleoprotein complex subunit 4, putative",0.124209842317151,"Essential",-0.267836222764152,0.516255907398454,"met2",3.25904622738644
"PBANKA_102520","PBANKA_1025200","CBF5","H/ACA ribonucleoprotein complex subunit 4, putative",0.210832202609233,"Essential",-0.090807698174889,0.512472103393355,"met9",3.78333707025836
"PBANKA_103260","PBANKA_1032600","CDS","cytidine diphosphate-diacylglycerol synthase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_103260","PBANKA_1032600","CDS","cytidine diphosphate-diacylglycerol synthase, putative",0.0913731495042931,"Essential",-0.225492983242732,0.408239282251318,"met9",3.68484613805904
"PBANKA_110920","PBANKA_1109200","","asparagine--tRNA ligase, putative",0.0236618514457896,"Essential",-0.0684161329228812,0.11573983581446,"met2",6.1565331707389
"PBANKA_110920","PBANKA_1109200","","asparagine--tRNA ligase, putative",0.543682775743615,"Slow",0.430972257967236,0.656393293519994,"met9",5.75215943483438
"PBANKA_111100","PBANKA_1111000","","RNA pseudouridylate synthase, putative",0.1,"Essential",0.0628316809153185,1.40776524347367,"met2",1
"PBANKA_111100","PBANKA_1111000","","RNA pseudouridylate synthase, putative",0.917473676656077,"Dispensable",0.752392359901177,1.08255499341098,"met9",4.98892855644832
"PBANKA_111370","PBANKA_1113700","","tubulin--tyrosine ligase, putative",0.965466248194302,"Dispensable",0.847449919173551,1.08348257721505,"met2",5.66015892623693
"PBANKA_112290","PBANKA_1122900","HK","hexokinase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_112290","PBANKA_1122900","HK","hexokinase, putative",0.0811614309775209,"Essential",-0.119123506129369,0.281446368084411,"met9",4.6023228427223
"PBANKA_112450","PBANKA_1124500","","poly(A) polymerase PAP, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_112450","PBANKA_1124500","","poly(A) polymerase PAP, putative",0.0298924171222587,"Essential",-0.224299113382686,0.284083947627203,"met9",4.12562883915137
"PBANKA_113970","PBANKA_1139700","","conserved Plasmodium protein, unknown function",0.171260689427353,"Essential",0.0158510872010399,0.326670291653666,"met2",5.10967646625873
"PBANKA_113970","PBANKA_1139700","","conserved Plasmodium protein, unknown function",0.107876563445231,"Essential",-0.0659730683681941,0.281726195258656,"met9",4.88542343786195
"PBANKA_113970","PBANKA_1139700","","conserved Plasmodium protein, unknown function",0.159198544730531,"Essential",-0.073773537242259,0.392170626703321,"PbSTM37a",4.29996766602925
"PBANKA_114130","PBANKA_1141300","GCVT","glycine cleavage system T protein;aminomethyltransferase, mitochondrial",0.915717667643228,"Dispensable",0.827087931146215,1.00434740414024,"met2",6.23287006372772
"PBANKA_114240","PBANKA_1142400","","nucleoside diphosphate kinase b, putative",0.613135462960339,"Slow",0.491639080635318,0.73463184528536,"met2",5.60203594461495
"PBANKA_114240","PBANKA_1142400","","nucleoside diphosphate kinase b, putative",0.535661259791695,"Slow",0.431624494977875,0.639698024605514,"met9",5.91231623008938
"PBANKA_114360","PBANKA_1143600","AlaRS","alanine--tRNA ligase, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_114360","PBANKA_1143600","AlaRS","alanine--tRNA ligase, putative",0.1,"Essential",-0.0252836948045678,0.988949249560065,"met9",1
"PBANKA_120640","PBANKA_1206400","","endonuclease, putative",0.407754735351502,"Slow",0.322835279152682,0.492674191550321,"met2",6.31839845283096
"PBANKA_120640","PBANKA_1206400","","endonuclease, putative",0.496256194786722,"Slow",0.379356003869176,0.613156385704268,"PbSTM49",5.67916391579125
"PBANKA_121340","PBANKA_1213400","","FAD synthetase, putative",0.978145084743421,"Dispensable",0.786695366266846,1.16959480322,"met2",4.69255450420003
"PBANKA_121370","PBANKA_1213700","METAP1b","methionine aminopeptidase 1b, putative",0.961380280453811,"Dispensable",0.839780124490422,1.0829804364172,"met2",5.60032841483435
"PBANKA_122030","PBANKA_1220300","","lysophospholipase, putative",1.09437167398223,"Dispensable",0.916940879423851,1.27180246854061,"met2",4.84464363293069
"PBANKA_122840","PBANKA_1228400","","mannose-6-phosphate isomerase, putative",0.611973904313205,"Slow",0.469968740443055,0.753979068183354,"met2",5.29007807463856
"PBANKA_122840","PBANKA_1228400","","mannose-6-phosphate isomerase, putative",0.607651686012342,"Slow",0.269298162888378,0.946005209136306,"PbSTM49",3.55362236851344
"PBANKA_123150","PBANKA_1231500","","ubiquitin carboxyl-terminal hydrolase 2, putative",0.828978871578339,"Slow",0.680487638900075,0.977470104256603,"met2",5.20075308449164
"PBANKA_123310","PBANKA_1233100","","proteasome subunit beta type-1, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_123310","PBANKA_1233100","","proteasome subunit beta type-1, putative",0.1,"Essential",-1.64420307860025,2.4021530260498,"met9",1
"PBANKA_130260","PBANKA_1302600","","DNA primase small subunit, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_130260","PBANKA_1302600","","DNA primase small subunit, putative",0.1,"Essential",0.0490201730406238,0.971184253941402,"met9",1
"PBANKA_130620","PBANKA_1306200","","tRNA binding protein, putative",0.514969155431266,"Slow",0.335715581949248,0.694222728913285,"met2",4.82420208903518
"PBANKA_130620","PBANKA_1306200","","tRNA binding protein, putative",0.5375389278663,"Slow",0.31811364846272,0.75696420726988,"PbSTM49",4.41978139544076
"PBANKA_131460","PBANKA_1314600","","acetyl-CoA acetyltransferase, putative",0.115299037553311,"Essential",0.0353812650304576,0.195216810076165,"met2",6.43980839385172
"PBANKA_131460","PBANKA_1314600","","acetyl-CoA acetyltransferase, putative",0.149825029922918,"Essential",0.0802173902902531,0.219432669555584,"met9",6.71605626677657
"PBANKA_131810","PBANKA_1318100","APP","aminopeptidase P, putative",0.158779171701768,"Essential",0.024548492442859,0.293009850960678,"met2",5.40268530528957
"PBANKA_131810","PBANKA_1318100","APP","aminopeptidase P, putative",0.405069178111823,"Essential",0.0460684145903781,0.764069941633267,"met9",3.43515588851077
"PBANKA_131810","PBANKA_1318100","APP","aminopeptidase P, putative",0.416500192752976,"Essential",-0.0175940837180233,0.850594469223976,"PbSTM18",3.05528144428064
"PBANKA_132970","PBANKA_1329700","RPN2","26S proteasome regulatory subunit RPN2, putative",0.1,"Essential",NA,NA,"met2",1
"PBANKA_132970","PBANKA_1329700","RPN2","26S proteasome regulatory subunit RPN2, putative",0.202562141490417,"Essential",-0.116954210637635,0.522078493618468,"met9",3.66818801332935
"PBANKA_134660","PBANKA_1346600","","glutamine--tRNA ligase, putative",0.1,"Essential",NA,NA,"met2",1
