"gene","current_version_ID","gene_name","gene_product","Relative.Growth.Rate","phenotype","lower","upper","cloneid","experiment","Confidence","normd6toinputA","normd6toinputB","normd6toinputC"
"PBANKA_093890","PBANKA_0938900","","IWS1-like protein, putative",0.843960488378844,"Slow",0.735405062053667,0.95251591470402,"PbGEM-291880","PbSTM25",5.82728315058015,0.0988263977676258,0.231954349503475,0.125640987941377
"PBANKA_093890","PBANKA_0938900","","IWS1-like protein, putative",0.736627225367703,"Slow",0.544337679367149,0.928916771368258,"PbGEM-291880","PbSTM49",4.6838003427934,NA,NA,NA
"PBANKA_100100","PBANKA_1001000","","conserved Plasmodium protein, unknown function",0.137696873160103,"Essential",-0.162064880178163,0.437458626498369,"PbGEM-333355","PbSTM25",3.79582891186712,NA,NA,NA
"PBANKA_100100","PBANKA_1001000","","conserved Plasmodium protein, unknown function",0.234332634162625,"Essential",-0.232040356272129,0.700705624597379,"PbGEM-333355","PbSTM51",2.9118334738287,0.00539440229956264,0.0164640093805017,0.00644355753291317
"PBANKA_100570","PBANKA_1005700","","conserved Plasmodium protein, unknown function",0.998171688950811,"Dispensable",0.798247456580113,1.19809592132151,"PbGEM-293312","PbSTM44",4.60592800583571,0.113827976786576,0.250077728495649,0.102063300712662
"PBANKA_101850","PBANKA_1018500","","transcription factor 3b, putative",0.162209041691823,"Essential",-0.11434774144313,0.438765824826777,"PbGEM-333963","PbSTM25",3.95697259140787,NA,NA,NA
"PBANKA_101850","PBANKA_1018500","","transcription factor 3b, putative",0.283638969974807,"Essential",-0.0258122900447141,0.593090229994329,"PbGEM-333963","PbSTM51",3.73220371912347,0.00676729216416543,0.0206541439596466,0.00808346022048965
"PBANKA_103400","PBANKA_1034000","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-296910","PbSTM25",1,NA,NA,NA
"PBANKA_103400","PBANKA_1034000","","conserved Plasmodium protein, unknown function",0.120539442287022,"Essential",0.031955937514184,0.209122947059861,"PbGEM-296910","PbSTM51",6.23391359128564,0.000867969935348478,0.00264909147742456,0.00103678107502481
"PBANKA_103810","PBANKA_1038100","","DNA-directed RNA polymerase II subunit RPB4, putative",0.325656315203917,"Essential",0.0686339029319035,0.58267872747593,"PbGEM-297422","PbSTM44",4.1034783423302,0.0199493965275979,0.0438284146773047,0.0178875291849383
"PBANKA_110310","PBANKA_1103100","ADF1","actin-depolymerizing factor 1",0.106719946728068,"Essential",-0.494005677364834,0.707445570820971,"PbGEM-298157","PbSTM25",2.40552832308163,NA,NA,NA
"PBANKA_110310","PBANKA_1103100","ADF1","actin-depolymerizing factor 1",0.0908074989756475,"Essential",-0.0160336297925829,0.197648627743878,"PbGEM-298157","PbSTM51",5.8591190126443,NA,NA,NA
"PBANKA_110640","PBANKA_1106400","TCF25","transcription factor 25, putative",0.908994072784186,"Dispensable",0.753990699842975,1.0639974457254,"PbGEM-334827","PbSTM25",5.11491116389713,0.256925399729028,0.603026775347967,0.32663702996734
"PBANKA_110910","PBANKA_1109100","","conserved Plasmodium protein, unknown function",0.180415934847044,"Essential",-0.0773270858211185,0.438158955515207,"PbGEM-298869","PbSTM25",4.0978788298474,0.00206221258510064,0.00484019644062748,0.00262175321968543
"PBANKA_110910","PBANKA_1109100","","conserved Plasmodium protein, unknown function",0.25328200380297,"Slow",0.109006722438723,0.397557285167216,"PbGEM-298869","PbSTM51",5.25835861750581,0.0018003731944782,0.00549483696547736,0.00215052708624929
"PBANKA_112230","PBANKA_1122300","","RNA-binding protein, putative",1.04730853123946,"Dispensable",0.90646840124216,1.18814866123677,"PbGEM-300555","PbSTM25",5.30655408448314,0.265911188654782,0.62411722154585,0.338060935154282
"PBANKA_114320","PBANKA_1143200","","conserved Plasmodium protein, unknown function",1.00867203040209,"Dispensable",0.889346888876316,1.12799717192786,"PbGEM-335947","PbSTM25",5.63810082119572,0.513215544347156,1.20456255042327,0.652466440902406
"PBANKA_120440","PBANKA_1204400","ALBA3","DNA/RNA-binding protein Alba 3, putative",0.528386323632035,"Slow",0.250759671405642,0.806012975858429,"PbGEM-336171","PbSTM25",3.94925045211395,0.0112369052901768,0.026374016617946,0.0142858174936331
"PBANKA_120440","PBANKA_1204400","ALBA3","DNA/RNA-binding protein Alba 3, putative",0.471419522450287,"Slow",0.350515436495796,0.592323608404777,"PbGEM-336171","PbSTM51",5.61180981268555,0.021366420392018,0.0652114777925347,0.0255219672955314
"PBANKA_120500","PBANKA_1205000","GBP2","single-strand telomeric DNA-binding protein GBP2, putative",0.308905129435813,"Essential",0.0295573849980525,0.588252873873574,"PbGEM-304250","PbSTM25",3.93689011598583,0.00486399117752473,0.0114162201097952,0.0061837390685765
"PBANKA_120500","PBANKA_1205000","GBP2","single-strand telomeric DNA-binding protein GBP2, putative",0.468006814498943,"Slow",0.347064919747248,0.588948709250638,"PbGEM-304250","PbSTM51",5.61118447589225,0.00638063636696822,0.0194740494248737,0.00762160388565962
"PBANKA_120540","PBANKA_1205400","","rhoGAP GTPase, putative",0.88258492838451,"Dispensable",0.752124729606133,1.01304512716289,"PbGEM-304306","PbSTM25",5.45966853900462,0.331553630145373,0.778185872834462,0.42151415601491
"PBANKA_121300","PBANKA_1213000","ADA2","transcriptional coactivator ADA2, putative",0.075646598296469,"Essential",-0.202455490199978,0.353748686792916,"PbGEM-336419","PbSTM25",3.94582837690922,NA,NA,NA
"PBANKA_121300","PBANKA_1213000","ADA2","transcriptional coactivator ADA2, putative",0.0574187880593989,"Essential",-0.0538406331669421,0.16867820928574,"PbGEM-336419","PbSTM51",5.77807571380145,NA,NA,NA
"PBANKA_121680","PBANKA_1216800","","conserved Plasmodium protein, unknown function",1.0150071460964,"Dispensable",0.878212803492173,1.15180148870063,"PbGEM-305842","PbSTM25",5.3648476208821,0.360464180712959,0.846041507585611,0.458269013191649
"PBANKA_121960","PBANKA_1219600","","cg1 protein, putative",1.01564862165575,"Dispensable",0.89275489911975,1.13854234419176,"PbGEM-336643","PbSTM25",5.57916504418788,0.289019980871532,0.678355613185409,0.367439841497418
"PBANKA_123100","PBANKA_1231000","","40S ribosomal protein S11, putative",0.0868388789111932,"Essential",-0.0914787490593876,0.265156506881774,"PbGEM-307690","PbSTM25",4.83467214529408,0.00331071965314876,0.00777055362616945,0.00420901800950602
"PBANKA_123100","PBANKA_1231000","","40S ribosomal protein S11, putative",0.33899445024457,"Slow",0.142917326784306,0.535071573704834,"PbGEM-307690","PbSTM51",4.64478878133025,0.00417225242847359,0.0127339414647995,0.00498371220234835
"PBANKA_123690","PBANKA_1236900","TAF10","transcription initiation factor TFIID subunit 10, putative",0.1,"Essential",NA,NA,"PbGEM-308553","PbSTM25",1,NA,NA,NA
"PBANKA_123690","PBANKA_1236900","TAF10","transcription initiation factor TFIID subunit 10, putative",0.0599043964106701,"Essential",-0.0187263351911495,0.13853512801249,"PbGEM-308553","PbSTM51",6.47227969844407,NA,NA,NA
"PBANKA_130230","PBANKA_1302300","","metacaspase-like protein",1.00639679156065,"Dispensable",0.868658371227138,1.14413521189415,"PbGEM-337419","PbSTM25",5.35109215591437,0.342525550512819,0.803937946259408,0.435463090163267
"PBANKA_130390","PBANKA_1303900","","conserved Plasmodium protein, unknown function",0.0566472427337059,"Essential",-0.298002177224016,0.411296662691428,"PbGEM-337491","PbSTM25",3.45954541485947,0.00104091875880097,0.002443128951754,0.00132335149491109
"PBANKA_130390","PBANKA_1303900","","conserved Plasmodium protein, unknown function",0.228464192410179,"Essential",-0.0617083978879112,0.518636782708268,"PbGEM-337491","PbSTM51",3.86085314925518,0.0020469970917766,0.00624754652125263,0.00244511677070097
"PBANKA_130560","PBANKA_1305600","","metalloprotease, putative",0.814863109903211,"Slow",0.645517245271206,0.984208974535216,"PbGEM-310711","PbSTM25",4.93791859927508,0.671871720133441,1.57694271281418,0.854170834860592
"PBANKA_131200","PBANKA_1312000","","conserved Plasmodium protein, unknown function",0.618603567770676,"Dispensable",0.161521850652523,1.07568528488883,"PbGEM-337699","PbSTM25",2.95208054511624,NA,NA,NA
"PBANKA_131200","PBANKA_1312000","","conserved Plasmodium protein, unknown function",0.981807992501558,"Dispensable",0.825748987805434,1.13786699719768,"PbGEM-337699","PbSTM51",5.1013365771478,0.0400510952887935,0.122238122393565,0.0478406174434659
"PBANKA_132700","PBANKA_1327000","","DNA-directed RNA polymerase III subunit RPC4, putative",0.202825520539584,"Essential",0.0306540546294039,0.374996986449764,"PbGEM-313581","PbSTM25",4.90482316894332,0.00119417461680653,0.00280283408777305,0.00151819030157181
"PBANKA_132700","PBANKA_1327000","","DNA-directed RNA polymerase III subunit RPC4, putative",0.39701232127555,"Slow",0.115968580594685,0.678056061956415,"PbGEM-313581","PbSTM51",3.92478428307245,0.001901442312914,0.00580330541510358,0.00227125309874835
"PBANKA_132740","PBANKA_1327400","","YL1 nuclear protein, putative",0.0431999989751201,"Essential",-0.473814364214678,0.560214362164918,"PbGEM-338155","PbSTM25",2.70566360724222,NA,NA,NA
"PBANKA_132740","PBANKA_1327400","","YL1 nuclear protein, putative",0.0925897596749924,"Essential",-0.0369574017335466,0.222136921083532,"PbGEM-338155","PbSTM51",5.47371492787858,NA,NA,NA
"PBANKA_133140","PBANKA_1331400","","conserved Plasmodium protein, unknown function",0.102892389363734,"Essential",-0.501725843407314,0.707510622134782,"PbGEM-338275","PbSTM25",2.39261044180287,NA,NA,NA
"PBANKA_133140","PBANKA_1331400","","conserved Plasmodium protein, unknown function",0.234482446254637,"Essential",0.00526183507692063,0.463703057432354,"PbGEM-338275","PbSTM51",4.33243510428061,0.000634677576640948,0.00193707050292817,0.000758115774989091
"PBANKA_133290","PBANKA_1332900","MED6","mediator of RNA polymerase II transcription subunit 6, putative",0.0810049207713325,"Essential",-0.268929143073711,0.430938984616376,"PbGEM-314293","PbSTM25",3.48631542364045,NA,NA,NA
"PBANKA_133290","PBANKA_1332900","MED6","mediator of RNA polymerase II transcription subunit 6, putative",0.0695234871746699,"Essential",0.0147250995566744,0.124321874792665,"PbGEM-314293","PbSTM51",7.19448337810051,0.00103891726559414,0.003170832032252,0.00124097588593558
"PBANKA_133380","PBANKA_1333800","","RAP protein, putative",0.0785847804009933,"Essential",-0.0544188356891191,0.211588396491106,"PbGEM-314437","PbSTM25",5.42105228608494,NA,NA,NA
"PBANKA_133380","PBANKA_1333800","","RAP protein, putative",0.0707532516192749,"Essential",-0.0458294359662563,0.187335939204806,"PbGEM-314437","PbSTM51",5.68460334723497,0.00139850247954597,0.00426830567378459,0.00167049669017211
"PBANKA_135120","PBANKA_1351200","","conserved Plasmodium protein, unknown function",0.957277993755566,"Dispensable",0.808381170647563,1.10617481686357,"PbGEM-338835","PbSTM25",5.19529771164363,0.231800227005145,0.544055759233082,0.294694638111179
"PBANKA_135630","PBANKA_1356300","","conserved Plasmodium protein, unknown function",0.1,"Essential",-6.14330651864458,7.26073205964651,"PbGEM-338995","PbSTM25",1,NA,NA,NA
"PBANKA_135630","PBANKA_1356300","","conserved Plasmodium protein, unknown function",0.0747747353489307,"Essential",-0.0362407036235892,0.185790174321451,"PbGEM-338995","PbSTM51",5.78246635611864,NA,NA,NA
"PBANKA_140560","PBANKA_1405600","","U3 small nucleolar RNA-associated protein 6, putative",0.220766281201351,"Essential",-0.055039530624756,0.496572093027457,"PbGEM-319171","PbSTM25",3.96241084358786,0.00287478829062353,0.00674738392751807,0.0036548052859877
"PBANKA_140560","PBANKA_1405600","","U3 small nucleolar RNA-associated protein 6, putative",0.113552606441524,"Essential",0.028368256911234,0.198736955971815,"PbGEM-319171","PbSTM51",6.31216946707819,0.00239978297112857,0.00732426822356806,0.00286651584036029
"PBANKA_140660","PBANKA_1406600","","CCAAT-binding transcription factor, putative",0.98345579704988,"Dispensable",0.889618742159345,1.07729285194041,"PbGEM-339507","PbSTM25",6.11868528012266,0.732509579513988,1.71926516456406,0.931261579148733
"PBANKA_140780","PBANKA_1407800","PRPF3","U4/U6 small nuclear ribonucleoprotein PRP3, putative",0.166894060171542,"Essential",-0.174807975733242,0.508596096076326,"PbGEM-319523","PbSTM25",3.53392668454832,NA,NA,NA
"PBANKA_140780","PBANKA_1407800","PRPF3","U4/U6 small nuclear ribonucleoprotein PRP3, putative",0.0468344467516922,"Essential",-0.00713231735831435,0.100801210861699,"PbGEM-319523","PbSTM51",7.22506816381472,0.000491804004230396,0.00150101258478146,0.000587454776302569
"PBANKA_140830","PBANKA_1408300","","conserved Plasmodium protein, unknown function",0.284220258808455,"Essential",-0.0995575550003386,0.667998072617249,"PbGEM-319539","PbSTM25",3.30167736857316,0.00885393001258334,0.0207809615953727,0.0112562689632829
"PBANKA_140830","PBANKA_1408300","","conserved Plasmodium protein, unknown function",0.0895739083868242,"Essential",0.0175587782030799,0.161589038570568,"PbGEM-319539","PbSTM44",6.64805244232351,0.001374881351689,0.00302058610798361,0.00123278066432447
"PBANKA_142420","PBANKA_1424200","","conserved Plasmodium protein, unknown function",0.275714841294564,"Essential",-0.068175803711882,0.619605486301009,"PbGEM-321451","PbSTM25",3.52115749026063,0.00300494372057045,0.00705287030332093,0.00382027581991243
"PBANKA_142420","PBANKA_1424200","","conserved Plasmodium protein, unknown function",0.131576691821693,"Essential",-0.0960492121464512,0.359202595789837,"PbGEM-321451","PbSTM51",4.34639790039577,0.00152647225829871,0.00465887640262634,0.00182335526209106
"PBANKA_142890","PBANKA_1428900","BDP2","bromodomain protein 2, putative",0.688621259026206,"Slow",0.552024015444163,0.825218502608249,"PbGEM-340043","PbSTM25",5.36773138272833,0.0951074597088436,0.223225670954482,0.120912989528475
"PBANKA_142890","PBANKA_1428900","BDP2","bromodomain protein 2, putative",0.584810844737438,"Slow",0.393789771184019,0.775831918290858,"PbGEM-340043","PbSTM49",4.69703740968249,NA,NA,NA
"PBANKA_143250","PBANKA_1432500","","DNA-binding chaperone, putative",0.134377470700559,"Essential",0.00892405177673858,0.259830889624379,"PbGEM-340147","PbSTM25",5.53793586764451,0.00293224516080886,0.00688224031457045,0.00372785194252049
"PBANKA_143250","PBANKA_1432500","","DNA-binding chaperone, putative",0.106648717980711,"Essential",0.0475582138567935,0.165739222104629,"PbGEM-340147","PbSTM51",7.0436644455236,0.00188060809740069,0.00573971825556331,0.00224636684465417
"PBANKA_143320","PBANKA_1433200","APC10","anaphase-promoting complex subunit 10, putative",0.926575925281496,"Dispensable",0.812790675673216,1.04036117488978,"PbGEM-340155","PbSTM25",5.73317912609956,0.596940477264558,1.40107241813839,0.75890847991917
"PBANKA_144010","PBANKA_1440100","","conserved Plasmodium protein, unknown function",0.0536153430606399,"Essential",-0.0970061611678708,0.204236847289151,"PbGEM-340371","PbSTM25",5.17226472801581,NA,NA,NA
"PBANKA_144010","PBANKA_1440100","","conserved Plasmodium protein, unknown function",0.251094391305663,"Essential",-0.0808333918438651,0.583022174455192,"PbGEM-340371","PbSTM51",3.59197006984118,NA,NA,NA
"PBANKA_144220","PBANKA_1442200","","cyclin-related protein, putative",0.1,"Essential",-1.20686112560677,2.0781197347354,"PbGEM-340459","PbSTM25",1,NA,NA,NA
"PBANKA_144220","PBANKA_1442200","","cyclin-related protein, putative",0.481752129371155,"Slow",0.139026617330495,0.824477641411814,"PbGEM-340459","PbSTM51",3.52794517838698,0.00179513843611234,0.00547886019807032,0.00214427422173749
"PBANKA_146100","PBANKA_1461000","","methyltransferase, putative",1.00651465290171,"Dispensable",0.935385176174158,1.07764412962927,"PbGEM-341107","PbSTM25",6.67280125477679,0.509988144301864,1.19698755533083,0.64836334962991
"PBANKA_146100","PBANKA_1461000","","methyltransferase, putative",0.965605475645325,"Dispensable",0.758521566283822,1.17268938500683,"PbGEM-341107","PbSTM49",4.53555677835652,NA,NA,NA
"PBANKA_146360","PBANKA_1463600","","conserved Plasmodium protein, unknown function",0.0967141324820897,"Essential",-0.125995831529644,0.319424096493823,"PbGEM-326427","PbSTM25",4.39006428884368,0.000756528199064778,0.00177563900191646,0.000961797176494343
"PBANKA_146360","PBANKA_1463600","","conserved Plasmodium protein, unknown function",0.192974976496806,"Essential",0.0467587649915446,0.339191188002067,"PbGEM-326427","PbSTM51",5.23163206512976,0.00308811904086639,0.00942510736751175,0.0036887261281793
"PBANKA_146460","PBANKA_1464600","","conserved Plasmodium protein, unknown function",1.08210511277168,"Dispensable",0.986962328883937,1.17724789665943,"PbGEM-326555","PbSTM25",6.09104741601186,2.6108400608964,6.12787394524686,3.31923991987702
"PBANKA_146460","PBANKA_1464600","","conserved Plasmodium protein, unknown function",0.923350314114824,"Dispensable",0.777718756040377,1.06898187218927,"PbGEM-326555","PbSTM49",5.23964520449699,NA,NA,NA
"PBANKA_010010","PBANKA_0100100","","fam-a protein",1.03261235563829,"Dispensable",0.91152427397965,1.15370043729693,"PbGEM-327491","PbSTM26",5.60876846235726,1.07136806287446,2.24374502241472,1.21690938097415
"PBANKA_010490","PBANKA_0104900","","RNA-binding protein, putative",0.382833133819278,"Slow",0.132675289918688,0.632990977719867,"PbGEM-327659","PbSTM26",4.15762073062239,0.0157556194478214,0.0329966833398621,0.0178959610366501
"PBANKA_010490","PBANKA_0104900","","RNA-binding protein, putative",0.355828725910933,"Slow",0.23826366849306,0.473393783328806,"PbGEM-327659","PbSTM51",5.66782119806011,0.0293191896167579,0.0894837622544664,0.0350214675552261
"PBANKA_010550","PBANKA_0105500","GLP2","glutaredoxin-like protein",0.314198099466266,"Essential",0.0816269304757854,0.546769268456746,"PbGEM-327683","PbSTM26",4.30341235633966,0.0171609996689516,0.0359399434434913,0.0194922568701663
"PBANKA_010550","PBANKA_0105500","GLP2","glutaredoxin-like protein",0.218326266491832,"Slow",0.130297404905227,0.306355128078438,"PbGEM-327683","PbSTM52",6.24647545252012,0.0225827798003794,0.0509906715407926,0.0213005439651175
"PBANKA_010970","PBANKA_0109700","","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin",0.618677337929688,"Slow",0.357024610068383,0.880330065790993,"PbGEM-267147","PbSTM26",4.067768602333,0.0661978509471683,0.138636854788031,0.07519057979179
"PBANKA_010970","PBANKA_0109700","","SWI/SNF-related matrix-associated actin-dependent regulator of chromatin",0.805051007272404,"Dispensable",0.566574031797375,1.04352798274743,"PbGEM-267147","PbSTM49",4.25325938552526,NA,NA,NA
"PBANKA_020610","PBANKA_0206100","","carbon catabolite repressor protein 4, putative",0.921795630372795,"Dispensable",0.757285923119895,1.08630533762569,"PbGEM-268131","PbSTM44",4.99586576084358,0.0900818025496126,0.197907871125909,0.0807714092959614
"PBANKA_021010","PBANKA_0210100","","vacuolar protein sorting-associated protein VTA1, putative",0.987950442165722,"Dispensable",0.878159028929596,1.09774185540185,"PbGEM-268731","PbSTM26",5.80464027440598,0.329111977836719,0.689252729922689,0.373820601060225
"PBANKA_021110","PBANKA_0211100","VPS53","vacuolar protein sorting-associated protein 53, putative",0.193928724409038,"Essential",-0.199631725840083,0.587489174658158,"PbGEM-328155","PbSTM26",3.25133556300659,NA,NA,NA
"PBANKA_021110","PBANKA_0211100","VPS53","vacuolar protein sorting-associated protein 53, putative",0.0779368133425272,"Essential",-0.0304833302801233,0.186356956965178,"PbGEM-328155","PbSTM51",5.82977712204595,0.00210111010559208,0.00641270238423627,0.00250975420380966
"PBANKA_030380","PBANKA_0303800","SufE","cysteine desulfuration protein SufE",0.1,"Essential",-0.309539508693195,1.24148991042558,"PbGEM-269731","PbSTM26",1,NA,NA,NA
"PBANKA_030380","PBANKA_0303800","SufE","cysteine desulfuration protein SufE",0.1313852001389,"Essential",0.055452283559846,0.207318116717953,"PbGEM-269731","PbSTM52",6.54210437127104,NA,NA,NA
"PBANKA_040240","PBANKA_0402400","","IBR domain protein, putative",0.961767280667207,"Dispensable",0.797950097239564,1.12558446409485,"PbGEM-271442","PbSTM26",5.00430277738917,0.227318401188614,0.476068448224774,0.258198750233684
"PBANKA_040560","PBANKA_0405600","","EB1 homolog, putative",1.01946337501097,"Dispensable",0.910872914790401,1.12805383523154,"PbGEM-229156","PbSTM26",5.82663779834711,1.37366454414539,2.87683858628795,1.56027170120898
"PBANKA_041450","PBANKA_0414500","","HVA22/TB2/DP1 family protein, putative",0.635220896198706,"Slow",0.551207649460066,0.719234142937345,"PbGEM-272858","PbSTM26",6.33985594772494,0.282105960322264,0.590808953711342,0.320428993023951
"PBANKA_041450","PBANKA_0414500","","HVA22/TB2/DP1 family protein, putative",0.639416508170044,"Slow",0.497907498785887,0.780925517554202,"PbGEM-272858","PbSTM49",5.29707814785251,NA,NA,NA
"PBANKA_041740","PBANKA_0417400","","GTPase-activating protein, putative",0.302039260559989,"Essential",-0.177225004822174,0.781303525942152,"PbGEM-273242","PbSTM26",2.85730062400739,NA,NA,NA
"PBANKA_041740","PBANKA_0417400","","GTPase-activating protein, putative",0.416462442827031,"Slow",0.175165984901287,0.657758900752774,"PbGEM-273242","PbSTM52",4.22975233229922,0.00658332382973519,0.0148647821931585,0.00620952690109142
"PBANKA_050320","PBANKA_0503200","","eukaryotic translation initiation factor subunit eIF2A, putative",0.61507489227169,"Slow",0.285810084673178,0.944339699870202,"PbGEM-329307","PbSTM26",3.60808029241266,0.0131736501773051,0.0275893159751812,0.0149632409607424
"PBANKA_050320","PBANKA_0503200","","eukaryotic translation initiation factor subunit eIF2A, putative",0.271094806223553,"Essential",0.0014610871887481,0.540728525258358,"PbGEM-329307","PbSTM52",4.00767603544146,0.00746599448443664,0.0168578038596861,0.00704208007892789
"PBANKA_051060","PBANKA_0510600","CDC20","cell division cycle protein 20 homolog",1.05087675904032,"Dispensable",0.932020434455511,1.16973308362512,"PbGEM-329547","PbSTM26",5.64597410460545,0.47991047157778,1.00506704383023,0.545104502484279
"PBANKA_051750","PBANKA_0517500","BDP1","bromodomain protein 1, putative",0.135830742604486,"Essential",-0.503015928959552,0.774677414168525,"PbGEM-329723","PbSTM26",2.28247596912262,NA,NA,NA
"PBANKA_051750","PBANKA_0517500","BDP1","bromodomain protein 1, putative",0.0870474767572364,"Essential",-0.186183796596657,0.36027875011113,"PbGEM-329723","PbSTM52",3.98116773569609,0.00298625285185914,0.00674279427302153,0.00281669531936517
"PBANKA_051970","PBANKA_0519700","PhLP2","phosducin-like protein, putative",0.985616420161027,"Dispensable",0.883117619802771,1.08811522051928,"PbGEM-276154","PbSTM26",5.94210272970801,0.914836679407718,1.91592443052319,1.03911379833705
"PBANKA_052310","PBANKA_0523100","EIF4A3","eukaryotic initiation factor 4A-III, putative",0.1,"Essential",NA,NA,"PbGEM-276570","PbSTM26",1,NA,NA,NA
"PBANKA_052310","PBANKA_0523100","EIF4A3","eukaryotic initiation factor 4A-III, putative",0.0743383862087399,"Essential",-0.0422192400526496,0.190896012470129,"PbGEM-276570","PbSTM52",5.68503332562566,NA,NA,NA
"PBANKA_060080","PBANKA_0600800","COX19","cytochrome c oxidase assembly protein COX19, putative",0.134878477132146,"Essential",0.0485641757337648,0.221192778530527,"PbGEM-276826","PbSTM26",6.28581431587139,0.00920875068029291,0.019285705088249,0.0104597247932092
"PBANKA_060080","PBANKA_0600800","COX19","cytochrome c oxidase assembly protein COX19, putative",0.114330459017083,"Essential",0.0683528084960244,0.160308109538142,"PbGEM-276826","PbSTM51",7.54549407871639,0.0122700093119447,0.0374487361513766,0.0146563987148875
"PBANKA_060150","PBANKA_0601500","TGS1","trimethylguanosine synthase, putative",0.975800449101384,"Dispensable",0.793553724867975,1.15804717333479,"PbGEM-276922","PbSTM26",4.79108212568557,0.228508901372362,0.478561689300396,0.259550975385671
"PBANKA_060380","PBANKA_0603800","SEPSECS","O-phosphoseryl-tRNA(Sec) selenium transferase, putative",0.975363039219074,"Dispensable",0.875821835254612,1.07490424318354,"PbGEM-330011","PbSTM26",6.00066158180379,0.53134589823975,1.11278724433624,0.60352723822593
"PBANKA_060510","PBANKA_0605100","","Tat binding protein 1(TBP-1)-interacting protein, putative",1.0578469769968,"Dispensable",0.955915264222043,1.15977868977156,"PbGEM-277394","PbSTM26",5.95319870612358,0.747845953162848,1.56619904315624,0.849438010580368
"PBANKA_060570","PBANKA_0605700","","small subunit rRNA processing factor, putative",0.0649522104325421,"Essential",-0.154148437505806,0.28405285837089,"PbGEM-277490","PbSTM26",4.42274251134559,NA,NA,NA
"PBANKA_060570","PBANKA_0605700","","small subunit rRNA processing factor, putative",0.0378819338910975,"Essential",-0.0116683654904341,0.087432233272629,"PbGEM-277490","PbSTM52",7.39582831355126,0.000824877632806318,0.00186252820988259,0.000778041606867982
"PBANKA_070810","PBANKA_0708100","DLC1","dynein light chain 1",0.996461661487003,"Dispensable",0.884233943994705,1.1086893789793,"PbGEM-234509","PbSTM26",5.76074492097747,1.21388829301187,2.54222233198306,1.37879044784811
"PBANKA_071250","PBANKA_0712500","","dynactin subunit 6, putative",1.00303435351324,"Dispensable",0.879305907955557,1.12676279907092,"PbGEM-281602","PbSTM26",5.56562650115117,1.46044029105917,3.05857132310459,1.65883560666749
"PBANKA_071330","PBANKA_0713300","","protein kinase c inhibitor-like protein, putative",1.00793351480272,"Dispensable",0.895702539100166,1.12016449050528,"PbGEM-281730","PbSTM26",5.76068685755009,1.19823946023834,2.5094492898709,1.36101578005345
"PBANKA_071600","PBANKA_0716000","SMC3","structural maintenance of chromosomes protein 3, putative",0.757626176911636,"Dispensable",0.325631045368182,1.18962130845509,"PbGEM-330963","PbSTM44",3.06497628187362,0.0252296643603085,0.05542905471968,0.0226220556068899
"PBANKA_071630","PBANKA_0716300","","Rab5-interacting protein, putative",0.987152349143888,"Dispensable",0.85158060608686,1.12272409220092,"PbGEM-282042","PbSTM26",5.38280298057211,0.643474709995272,1.34761640526037,0.730888326941496
"PBANKA_080870","PBANKA_0808700","","GTPase-activating protein, putative",0.1,"Essential",-0.0742433144107074,1.09436601777415,"PbGEM-283794","PbSTM26",1,0.00370393572733004,0.0077570796064645,0.0042071014521565
"PBANKA_080870","PBANKA_0808700","","GTPase-activating protein, putative",0.313781862508369,"Slow",0.138327581319098,0.48923614369764,"PbGEM-283794","PbSTM51",4.86704791323559,0.00531914122067336,0.0162343084720396,0.00635365895566923
"PBANKA_080910","PBANKA_0809100","","subunit of proteaseome activator complex, putative",0.897364577095678,"Dispensable",0.636536683642847,1.15819247054851,"PbGEM-283834","PbSTM26",4.07408336357052,0.370387735867578,0.775695736614206,0.420703515434029
"PBANKA_080910","PBANKA_0809100","","subunit of proteaseome activator complex, putative",0.763151937049535,"Slow",0.573263315957299,0.953040558141772,"PbGEM-283834","PbSTM49",4.70892952808899,NA,NA,NA
"PBANKA_081090","PBANKA_0810900","","FHA domain protein, putative",0.1036419660338,"Essential",-0.0453319780883788,0.25261591015598,"PbGEM-283970","PbSTM26",5.19426208110336,NA,NA,NA
"PBANKA_081090","PBANKA_0810900","","FHA domain protein, putative",0.27360993324886,"Slow",0.174994012451623,0.372225854046096,"PbGEM-283970","PbSTM51",6.01933948487264,0.00662889148649386,0.0202317375596573,0.00791814204812359
"PBANKA_081130","PBANKA_0811300","","Ran-binding protein, putative",0.1,"Essential",NA,NA,"PbGEM-237430","PbSTM26",1,NA,NA,NA
"PBANKA_081130","PBANKA_0811300","","Ran-binding protein, putative",0.011757155137676,"Essential",-0.0410165349521725,0.0645308452275245,"PbGEM-237430","PbSTM51",7.26977937354465,NA,NA,NA
"PBANKA_081280","PBANKA_0812800","","GTP-binding protein, putative",0.681845296899964,"Slow",0.576930079216148,0.78676051458378,"PbGEM-284146","PbSTM26",5.89549977235746,0.454147651417925,0.951112477234363,0.51584190019169
"PBANKA_081280","PBANKA_0812800","","GTP-binding protein, putative",0.669029727110673,"Slow",0.527941403949862,0.810118050271484,"PbGEM-284146","PbSTM49",5.30303271975612,NA,NA,NA
