"GeneId","ProductDescription","log2FoldChange0h","log2FoldChange1h","log2FoldChange2h","log2FoldChange4h","log2FoldChange6h","log2FoldChange8h","log2FoldChange12h","log2FoldChange18h","log2FoldChange24h","log2FoldChange30h","log2FoldChange44h","log2FoldChangeMvsF","Type"
"PBANKA_1023100.1","conserved Plasmodium protein, unknown function",-0.193665634741611,-0.0050489703322907,-0.0578276958103745,0.0791012464460545,0.439777981172016,0.528047462409917,0.577132961943471,1.39805956345991,2.25557657146855,2.98641915037575,3.52301371227913,-3.75375784025162,"ambigious"
"PBANKA_1023200.1","splicing factor 3B subunit 4, putative",0.0127194838795249,0.032918277633196,0.00105126092768866,0.0458336020708954,-0.285818567759837,-0.225747108347642,-0.816210756806025,-0.318149554356286,-0.304206241580733,-0.405584076906248,-0.0504106836359142,-1.00008602903997,"female"
"PBANKA_1023300.1","YTH domain-containing protein, putative",0.0181088412391712,0.0155936756325939,0.0765608913448166,-0.0383465077216573,0.191163786349721,0.183863947331988,0.436972919798296,-0.075828541043482,0.151301930033778,-0.501931441930188,0.0605172303998733,0.329782079338433,"asexual"
"PBANKA_1023400.1","glutathione reductase, putative",-0.00399627961885194,0.0229878237604722,0.0659437896116168,0.28495937238524,0.050522119844743,0.359047901127205,0.185610115498516,0.118721319874744,-0.215801866446605,-0.59849545083922,-0.841227398390978,0.861572158453443,"ambigious"
"PBANKA_1023500.1","conserved Plasmodium protein, unknown function",0.0914959125839031,0.0638656845993463,-0.106742398299259,0.022078076667727,-0.353348952599732,-0.188591835683772,-0.0390177510017503,-0.118607294036536,-0.570013638232577,-1.05014667476451,-1.16520990545213,0.913065316101131,"asexual"
"PBANKA_1023600.1","conserved Plasmodium protein, unknown function",-0.0991921676608677,-0.0129306355139051,0.0654972018143956,-0.0315779255853472,-0.0463101630492712,0.0759937854562805,0.0607693777224244,-0.166028849020562,0.402863325926582,0.415225469841002,0.781934858104692,-1.09328784402349,"asexual"
"PBANKA_1023700.1","conserved Plasmodium protein, unknown function",-0.00308470768203365,0.0128984869214149,0.00201825648397016,-0.157063443546585,-0.282224620199841,-0.168942454453258,-0.113362670979187,0.583362051939243,1.51545874004821,2.38799206632984,2.18416551434903,0.513548819476643,"asexual"
"PBANKA_1023800.1","conserved Plasmodium protein, unknown function",0.0135576222507283,0.068612099088001,0.150912534290066,-0.0663684060188884,-0.0159707883000553,0.158828115377369,0.359168602611637,-0.143991291663534,-0.563905135593153,-1.48810170439051,-1.14841594766925,-0.201861111914978,"asexual"
"PBANKA_1023900.1","glutathione S-transferase, putative",0.313274721737617,-0.0168881340325539,0.0741576981199032,0.261998238082373,0.349758497734393,0.31299049488103,-0.801179437696348,1.41942168122974,1.64650282452076,1.42008010674617,0.673612695789329,0.12113464463712,"gametocyte"
"PBANKA_1024000.1","thioredoxin-like protein, putative",0.113434659680785,0.0138862775720201,-0.0507039072143028,-0.077957566508969,-0.244372176670011,-0.297320641505708,-0.225117677918944,-1.11446997199199,-1.39432386194139,-1.42868481751084,-1.05744433098916,0.0162750116602586,"asexual"
"PBANKA_1024100.1","ATP-dependent rRNA helicase SPB4, putative",-0.0614857747569744,0.0715235790265809,-0.155621904192155,-0.0988198606591216,-0.459067030786744,-0.126727288089103,-0.127040376617223,-0.72451083679713,-3.28214607534755,-3.46437857497219,-3.02316898614484,-0.0304659815835904,"asexual"
"PBANKA_1024200.1","conserved Plasmodium protein, unknown function",-0.241228512658936,0.0168465114048869,0.139547170363149,-0.239136309045886,0.000285804197037757,-0.250351297687042,0.124509851945942,-1.50337647386141,-2.55756135393321,-1.86952352166197,-1.16458478822461,-0.700000122198197,"ambigious"
"PBANKA_1024300.1","ATP-dependent RNA helicase DBP4, putative",0.0964946312626336,0.02148748059,0.0826016112005362,-0.0642210560570438,-0.361785427538803,-0.0235202852424675,0.289068518601774,-0.217792205265385,-0.869733570758614,-1.35222030765444,-0.637818240780814,-2.64892856148022,"asexual"
"PBANKA_1024311:ncRNA","signal recognition particle RNA",0.116119006623873,-0.0191003349411395,-0.276888264380755,-0.0390375528080039,-0.0847449063216779,0.379225316123687,-0.130917412427916,0.603999228578153,0.515020427151651,-1.40114432486134,-0.125105761957567,0.850968703066275,"ambigious"
"PBANKA_1024331.1","5S ribosomal RNA",0.028593825014175,0.022105084797015,-0.0158339816051663,-0.002094667805977,-0.305313631202415,0.140098198578433,-0.107292861420946,-0.698161203300111,2.00724548190686,0.714546836399508,1.58929269839112,-0.335867428850089,"ambigious"
"PBANKA_1024341.1","5S ribosomal RNA",0.152576595131328,-0.0183577237350255,-0.00390571757596624,-0.0435642719859828,-0.319264200952565,0.297957278245523,-0.701639423184786,1.42000002012688,0.81373971724029,0.971903202311089,1.6727859176471,0.0246591326871345,"asexual"
"PBANKA_1024351.1","5S ribosomal RNA",0.0569592579688687,0.0776676175005188,0.108372828335204,0.0826351204941687,-0.231816259636369,0.404915257852931,-1.06936396246679,2.00301232448354,1.15312852469911,2.49157190286556,3.01421259528141,-1.99550278430053,"asexual"
"PBANKA_1024371:tRNA","tRNA Proline",0.144068709933287,0.00383306427231069,-0.0508944240163951,0.0296725885091238,-0.335247673779128,-0.126870880884043,-0.965942331708334,0.842326562364825,-1.61975383976031,-2.57173729852292,-0.455982872517812,-1.13771262743989,"asexual"
"PBANKA_1024400.1","calmodulin, putative",-0.0171593011695432,-0.0449599060822169,0.0364711059326485,-0.00919328881641439,0.142451926508308,-0.374449290173809,-0.101689220205571,-0.491839729825576,0.463230491671851,1.67176366274959,2.05943646142421,-3.19603569473896,"ambigious"
"PBANKA_1024500.1","conserved Plasmodium protein, unknown function",-0.088005714654419,-0.0401206000189285,0.0983574767891745,-0.0151090564826078,0.187225989352663,-0.430886340254255,-0.241606299974012,-0.851840139046919,-2.00349870226066,-1.58636355195924,-1.63388174843393,0.367700767373066,"ambigious"
"PBANKA_1024600.1","liver specific protein 1",-0.113248101291033,-0.0782681730996982,0.0398267334127331,-0.00740463519839022,0.202409504985407,0.060253551456806,0.433275424788633,-0.174227475413617,-1.1723104289824,-1.16201023723764,-2.33456395141569,-0.830318611430055,"asexual"
"PBANKA_1024700.1","ubiquitin fusion degradation protein UFD1, putative",0.120367742048198,-0.00425856451223941,0.0312872371464633,0.182433838173244,0.153148594456762,-0.052650455216689,-0.927151444844966,0.4268646216212,1.18223596363654,1.67060496726952,0.922790405357362,0.271891293939386,"asexual"
"PBANKA_1024800.1","conserved Plasmodium protein, unknown function",0.167251042738484,0.00639236827295626,0.0997746715276874,0.0649566895976007,0.135248514562156,-0.205442515576459,-0.885187919798562,0.526060803088038,1.19665017773332,2.30814153058409,1.81643891730309,-1.26213782531215,"female"
"PBANKA_1024900.1","DNA replication licensing factor MCM2, putative",-0.252687300345309,-0.0508701673753101,0.104408149944943,-0.109679366005968,0.13238707939524,-0.156230980193337,0.192606186686424,0.674176891565847,1.06473992594717,3.07720843244789,0.960111617047178,2.74064639522146,"male"
"PBANKA_1025000.1","conserved Plasmodium protein, unknown function",0.0153263146983767,-0.0434581765004272,0.0401181584398351,-0.124360406030753,-0.142457491528899,-0.418015301204562,-0.861953898846478,-0.176409280027895,0.0694213148305442,1.97931295669988,0.675530137830087,-1.32268834190454,"ambigious"
"PBANKA_1025100.1","conserved Plasmodium protein, unknown function",-0.00974704921797062,0.0146781885069015,0.14183272431454,-0.135780192229967,-0.00250128038285134,0.162868530663991,0.847437398812934,-0.122230530881773,-0.639488501186036,-2.09982141765434,-1.63460374889686,1.09488977208433,"ambigious"
"PBANKA_1025200.1","H/ACA ribonucleoprotein complex subunit 4, putative",0.00675220842411839,0.0651497633502562,0.0167335478210247,0.0891328217926768,-0.22857346382322,-0.0943708123725094,-0.561525375055118,-0.914155915291918,-2.25988337904775,-2.52261690576388,-2.20543017850812,-0.0111400184686571,"asexual"
"PBANKA_1025300.1","rap guanine nucleotide exchange factor, putative",-0.186301152486201,0.00733067336795654,0.105536030920382,0.0344615690523018,0.199805231987629,0.234543226786399,3.6996357955471,0.994694377140031,0.565739780021799,0.612172631730189,0.947580232745876,-0.0305201224173667,"asexual"
"PBANKA_1025400.1","cysteine protease ATG4, putative",-0.219339122189681,-0.0073655285500987,0.245665745848541,0.041815649141166,0.200207400656359,0.793071974686884,1.6314573985201,0.923100343095259,1.37699975741189,3.67268220604653,3.17599525264693,-1.05239510315805,"asexual"
"PBANKA_1025500.1","NOT family protein, putative",-0.00435667473039755,0.0266228229513946,0.202770608435653,-0.125304200294065,-0.0122062878967745,0.279343074300506,0.915125518701459,0.0973087780768616,-0.37999045174856,-2.47106202956068,-1.2369203711188,-0.327941964297784,"asexual"
"PBANKA_1025600.1","conserved Plasmodium protein, unknown function",0.149466943642209,-0.0933616976118166,0.0298714013667102,-0.0553792867885769,0.198313823481005,-0.113208149700228,-0.822033219636922,-0.670781195486069,-0.353778702157967,0.591924685860855,-0.252925595983799,-1.75639766125774,"ambigious"
"PBANKA_1025700.1","inner membrane complex protein 1l, putative",0.0263708867583086,-0.0271313631286785,-0.0481569175984052,-0.0936987244133504,-0.150715397659247,0.298948943122998,-0.122755158978111,2.52903091114091,3.95935160617069,4.77961055960415,3.78833048647276,-2.89007022551198,"asexual"
"PBANKA_1025800.1","prefoldin subunit 2, putative",0.174747178341016,0.0644051325304209,0.107250158547009,0.167801643579837,0.0433674113758756,-0.201922200323888,-1.19656722776695,-0.158375328792467,-0.315322576294612,-0.686293582416366,-0.954509308780067,-0.907683658755329,"female"
"PBANKA_1025900.1","lysine--tRNA ligase, putative",-0.0788138164278676,0.0159353213797451,0.0582536447532826,-0.033764010338018,0.418527810754284,0.0829966732117964,0.49807212872939,0.296507514308481,0.703332524082431,0.977829743029022,0.918172246692667,-2.45986517716189,"ambigious"
"PBANKA_1026000.1","conserved Plasmodium protein, unknown function",0.205011912191097,-0.0287905348414724,0.0944717026635113,0.222066536526985,0.120506780332882,0.150058978667789,-0.81387767057271,1.89659017999034,4.62634704321072,5.60382076045843,4.81497918896756,-4.94564483589539,"ambigious"
"PBANKA_1026100.1","conserved Plasmodium protein, unknown function",-0.0922784876230986,-0.0170394871773955,0.20591412401999,-0.0430405678706936,-0.0790672503417521,0.819652650972731,1.98395579808668,4.50679908804254,4.21501647881112,4.24690201661088,5.65801594833076,-3.62925298640036,"asexual"
"PBANKA_1026200.1","NADP-specific glutamate dehydrogenase, putative",-0.0552054193083688,0.0789949297520532,-0.107238362642687,0.127206687744307,-0.21788802252351,-0.0178654092577495,-0.472291702701541,-0.488057166740029,-1.5853840259213,-1.78779923116286,-1.140758033775,-1.80120675841103,"asexual"
"PBANKA_1026300.1","conserved Plasmodium protein, unknown function",0.11457364859541,0.0402104781181554,0.0289814832837733,0.0118080507694292,0.10261311550827,1.33042578906691,1.08309878114746,2.77430738600538,5.57830442115644,5.92403503583383,5.55438262216163,-2.17611411210722,"ambigious"
"PBANKA_1026400.1","conserved Plasmodium protein, unknown function",0.138250973172141,-0.0315196897825204,0.0270820592117293,0.110098347898893,-0.118390368090234,-0.567467604825769,-0.369330175086205,-0.533216707898813,-0.867913587955277,-0.585140055920921,-1.24115415650439,0.904458494506706,"asexual"
"PBANKA_1026500.1","metacaspase-like protein",-0.106622909504719,-0.00912241912789791,0.155684124511694,-0.301444092808272,-0.0165708140682516,0.584084947862444,1.76683915463902,1.59543285116478,2.0192274398175,3.04002033291177,2.5382050616893,0.650771010779353,"asexual"
"PBANKA_1026600.1","protein SEY1, putative",-0.0129399739887351,-0.0165703044498025,0.0405380078146843,0.0357123161525328,0.291525116559663,0.191191939303275,0.247612025080738,0.0296665006413345,0.0126774295876634,-0.323447618367107,-0.418023228807254,-0.716417260633482,"ambigious"
"PBANKA_1026700.1","conserved Plasmodium protein, unknown function",-0.117067913401208,0.00895700123586397,0.0262686076232068,-0.0149687828746401,0.08212166592609,-0.264435510604326,-0.293245363329687,1.91651713315748,4.14931989981297,4.49092557985484,3.23526363993815,3.16492596471412,"male"
"PBANKA_1026800.1","zinc finger protein, putative",0.15883244812459,0.0188643855023907,-0.015464984306603,0.0699497144147996,-0.0654151705090664,-0.235126918258004,-1.12456403810208,1.11805007026101,2.62198373130829,3.20048480185551,2.67735493906805,-0.982645916886735,"female"
"PBANKA_1026900.1","dimethyladenosine transferase, putative",0.0139458359369915,0.0597591392939285,-0.0287189532808276,0.0187091911793562,-0.204553402578915,0.000693236110738897,-0.0842388328371033,-0.298077904429644,-0.767213362155287,-1.04712803143276,-0.921765497019127,-1.60078118878988,"asexual"
"PBANKA_1027000.1","serine C-palmitoyltransferase, putative",0.0030632379300428,-0.0341179973556813,0.0923356159516454,0.115624430557086,0.116561597228807,-0.139332402411885,-0.352985319466174,1.12534257830018,2.71224950287437,3.57333190237611,3.89390843885981,-3.99268324742395,"ambigious"
"PBANKA_1027100.1","conserved Plasmodium protein, unknown function",-0.0936208106842606,-0.00566809631383036,0.107680779412329,-0.142327650644807,0.2897359220897,0.374405272619404,0.725218388109832,0.939196487585855,1.18023209102566,1.78451224837119,1.2500578492766,0.54381327166849,"ambigious"
"PBANKA_1027200.1","conserved Plasmodium protein, unknown function",-0.00999394762763381,-0.0119953295472252,-0.194054534511667,-0.130071670681399,0.0572808500931373,-0.185734823506648,-0.120619897113941,-0.214717695174495,-0.401564304404283,-0.383587494239109,-0.190108724892096,0.0916727082105751,"ambigious"
"PBANKA_1027300.1","conserved Plasmodium protein, unknown function",-0.0364116369972727,-0.0230369908348852,-0.101706072471579,-0.409277203395346,0.0763126446092548,-0.193113467747074,0.196870749690946,0.324862695772411,-0.0202310359104535,0.499932707700989,-0.21488356667267,1.09898115575895,"ambigious"
"PBANKA_1027400.1","RNA-binding protein Nova-1, putative",0.127218548896474,0.0363162224962334,-0.0338480909943601,0.125983456085998,0.323313668864952,0.011930411691722,-0.0759330941693074,0.30528064840637,0.529753197963176,0.719281881709979,0.128100806202638,-0.765404710487341,"ambigious"
"PBANKA_1027500.1","DNA-directed RNA polymerases I and III subunit RPAC2, putative",0.0835198477124713,0.0270220785145807,-0.145145431690746,0.132570550488318,-0.21826425970662,-0.215176611802863,-0.99942686898907,-0.255096471346851,-0.469726412908474,-0.673950464032767,-0.876223399412241,0.92210438068377,"asexual"
"PBANKA_1027600.1","conserved Plasmodium protein, unknown function",-0.237550102143317,-0.00634645699114019,-0.00410140615429459,0.097835239657986,0.0319111021806616,-0.0873203157938426,0.991273224388715,1.50527777910801,2.13366754026002,3.92610393379127,3.39845653260453,0.943541947895737,"asexual"
"PBANKA_1027700.1","uracil-DNA glycosylase, putative",-0.12436127556239,0.00514001512239477,0.0171626327342163,-0.29230880215842,-0.0454430007970875,0.535904269788745,0.801213233482567,2.82029519109811,3.82828272610677,5.97936226152537,5.25152726963438,-0.785962693601275,"ambigious"
"PBANKA_1027800.1","ATP-dependent protease, putative",0.0813047566289254,0.040760153154092,-0.0915457721350864,-0.0362024452641443,0.120090423101649,0.0157150016503017,0.117528400150941,-0.548170214054241,-0.839923641546519,-1.9404841213228,-1.06803728061021,0.566933785800146,"asexual"
"PBANKA_1027900.1","small nuclear ribonucleoprotein-associated protein B, putative",0.197507873180986,0.0139931901048986,-0.0209728949919749,0.0759690759076193,-0.436345766589096,-0.416904704353901,-0.71949243618039,-0.53380809374019,-0.966208531125478,-0.815829129828169,-0.982345039258185,-0.583016581382068,"ambigious"
"PBANKA_1028000.1","ubiquitin carboxyl-terminal hydrolase, putative",-0.0918565950660937,0.00118239354078232,-0.219495569240149,-0.128209910791168,-0.202698777415704,-0.401543517761387,-0.225678853192664,-0.529176197735902,-0.856232162724038,-0.348526363521936,-0.133764202843759,-0.656649884261395,"asexual"
"PBANKA_1028100.1","mRNA-capping enzyme subunit alpha, putative",-0.0920640176920833,0.0564578048643269,-0.124454050339252,-0.0510457047143387,-0.362020373197933,-0.341435813871764,-0.197393305147483,-0.284054809941017,-0.912582187362337,-1.08311528719862,-0.437557684024232,-0.192237064066198,"asexual"
"PBANKA_1028200.1","atypical protein kinase, ABC-1 family, putative",-0.163371507980865,-0.00854875705534811,0.0705320313238587,-0.0483751918071155,-0.0240835524355397,-0.0642912717329424,0.448972326639539,1.35071698842604,2.66587859392868,2.18662838566678,3.63545775139355,-2.90163394040179,"asexual"
"PBANKA_1028300.1","serine/threonine protein phosphatase PP1",-0.0164936429554885,-0.0254326126094515,-0.00439672814101785,0.102059855644044,0.11180236186216,-0.153641868944394,-0.422293028998712,-0.014541296055755,0.459750160240647,0.695061992789452,-0.145104332602588,2.02342858812274,"male"
"PBANKA_1028400.1","60S ribosomal protein L10, putative",0.188884227302868,0.0835987007002443,-0.0897837040847461,0.0932343667696999,-0.300377339605195,-0.0868183737834117,-1.06992727444927,-0.30962487431243,-0.591825564378291,-0.92397696960944,-0.85575159653057,0.182412548734617,"ambigious"
"PBANKA_1028500.1","conserved Plasmodium protein, unknown function",0.0513665141499677,0.0544100301484228,-0.0947961057300519,0.0394798823838878,-0.397852606792014,-0.101591165397344,-0.31863081251252,-0.262341551019874,-0.659637178010763,-0.909455729114687,-0.778267709056415,0.336154083059866,"asexual"
"PBANKA_1028600.1","conserved Plasmodium protein, unknown function",0.124095727750797,-0.0493381915772716,0.0502363616143844,-0.081976856016174,-0.0281222626384096,-0.00171163321547228,0.00333458220673427,-0.455981881672698,-0.28745913321694,-0.385794519124378,0.106290393496488,0.46499580543149,"asexual"
"PBANKA_1028700.1","26S proteasome regulatory subunit RPN13, putative",-0.0656038490320175,-0.0685494082616474,-0.0795787136383597,0.0312400520441197,0.17450715037133,0.0937809662665897,-0.32474846974183,0.29682449853188,1.73001175616251,3.27568883887951,3.34329635109244,-2.69883562595741,"female"
"PBANKA_1028800.1","DnaJ protein, putative",-0.0338410537166872,-0.0378752264387136,-0.0417140027721644,0.0757994832624409,-0.18591122650425,-0.266186511167028,-0.605232532998295,-1.03798476738567,-2.03248320725401,-1.18550205250902,-1.07184608805563,-0.141999293595141,"asexual"
"PBANKA_1028900.1","diphthamide biosynthesis protein 1, putative",-0.127799375911136,0.0933205601855707,-0.239897009175217,0.0191413201890037,-0.274227027704373,0.0222437916364643,-0.378040832185798,-1.04179381350582,-3.43192784803485,-3.10178809108699,-2.45060668631999,-1.0960910772791,"asexual"
"PBANKA_1029000.1","conserved Plasmodium protein, unknown function",-0.334740472448554,0.011077261236056,-0.124253251882633,-0.108593061947661,-0.216066710414643,-0.341860372458788,-0.00659933553076356,-1.59414598563044,-4.05209371310062,-2.62301328883212,-2.13079143864833,-1.30938324242211,"asexual"
"PBANKA_1029100.1","conserved Plasmodium protein, unknown function",-0.0799632167162226,-0.0225994233953361,0.0599932452735001,-0.0955236613732699,0.202019728543426,-0.153327518719994,0.0195078012846275,-2.02745642311024,-2.49515982824606,-1.58166584221754,-1.761121505268,-1.96160213164528,"asexual"
"PBANKA_1029200.1","FeS assembly ATPase SufC",-0.115938254023542,0.0187896500032218,-0.0319984738105133,0.0171973171524437,0.387226807594792,0.223018103342691,-0.0405810837016041,-0.733689258873398,-1.90720810120749,-1.10540325443518,-0.842742652735662,-1.05833585447166,"asexual"
"PBANKA_1029300.1","30S ribosomal protein S9, putative",-0.027712528798587,-0.0520478342633158,-0.214148205285131,-0.25387613987766,-0.49257220036918,-1.0507386744399,-0.589676134705584,-1.10295838697269,-3.49150177099396,-2.91294633813163,-1.80239242351222,-1.92326522626272,"ambigious"
"PBANKA_1029400.1","conserved Plasmodium protein, unknown function",-0.294288121625588,-0.0262654369726817,-0.10857956542496,-0.0827194709369363,-0.120659688985143,0.158479039832565,0.350504918858558,6.3932841920977,6.60292154120552,9.34378399107958,8.05657724044403,2.1627069671719,"male"
"PBANKA_1029500.1","conserved Plasmodium protein, unknown function",-0.0262898920979259,-0.00580224392776182,0.051875128811651,0.140985928023244,0.385143344775523,0.717600790527121,1.00871151340035,5.43180527120062,6.70961130690101,7.7200764003717,7.70912340076012,6.22431692077163,"male"
"PBANKA_1029600.1","conserved Plasmodium protein, unknown function",-0.13905896684344,0.0305528274373138,0.00658038404815419,-0.235994472649806,-0.440663708571089,-0.326650034037266,-0.307086820063963,6.64860863000681,7.95159655507487,9.71997433654123,7.81507855154451,7.02412226243185,"male"
"PBANKA_1029700.1","ubiquitin-conjugating enzyme, putative",0.096872158832056,0.023489417034492,-0.00720827727206213,0.157402404629024,-0.190640205148575,-0.117232537404169,-0.314179147581771,0.0648990471596445,0.400870457566834,-0.0447808973338983,-0.341295425518983,0.72798362323343,"female"
"PBANKA_1029800.1","glycylpeptide N-tetradecanoyltransferase, putative",0.102146082397929,0.0165616403779965,-0.000870343251721511,0.15586275631083,0.211272471713083,-0.0225563362079396,-0.130485588138959,-0.425646614760891,-0.574959152182379,-0.66094825770148,-0.866907687338437,-0.289558505180016,"gametocyte"
"PBANKA_1029900.1","AAA family ATPase, putative",0.127810631978327,0.000314960496010695,0.00647342217670269,-0.00372721060196612,0.00498214013768211,0.0275147718924239,0.170999824363164,-1.03495463760539,-3.04661556666432,-3.69265920865442,-2.93979757210323,2.30086821788623,"asexual"
"PBANKA_1030000.1","deoxyhypusine synthase",0.108736450505247,0.0694658748130123,-0.119363032465195,0.0226949697979447,-0.193231199735402,-0.085635452186102,-0.111863455554882,-0.672400036979116,-3.45065625384825,-4.08501667044242,-3.08547067480153,1.86143135121446,"asexual"
"PBANKA_1030100.1","actin II",0.00637397613026354,-0.0255662997975906,0.0320781335543279,0.070355122170537,0.485456761332738,-0.32236443194198,-0.581303069957646,2.94721760374975,4.6120912535528,5.15708973560267,3.12082659046008,4.17248147566609,"male"
"PBANKA_1030200.1","conserved Plasmodium protein, unknown function",0.063063289731528,-0.00361748382487572,0.093787795770855,-0.103505980515912,-0.086085180439196,0.0333106875319332,0.272035266407892,-0.558126987122091,-0.592166632324392,-2.2691603004482,-1.69026666469844,3.55656904528569,"asexual"
"PBANKA_1030300.1","nuclear transport factor 2, putative",0.22582027127487,0.0312004221972757,0.0068807898420378,0.0863487301682027,-0.231991155785684,-0.153267115953471,-1.18420173759198,-0.170591899003683,-0.354256614335486,-0.915370849701722,-1.29195421101678,0.167035586949946,"asexual"
"PBANKA_1030400.1","conserved Plasmodium protein, unknown function",-0.113395605736533,-0.0861331049226619,-0.116468201263194,-0.127487060472957,0.133130262813486,0.542350684252655,0.874994239025833,4.72710489362572,6.08494429371926,5.7526924070695,5.19819488634626,7.52482747434525,"male"
"PBANKA_1030500.1","conserved Plasmodium protein, unknown function",-0.11097771622518,-0.0981962811859119,0.0812388990240439,-0.319533617641675,0.0819549668266095,-0.395974328860741,0.250623385732486,-0.254963983305027,-0.953836723787421,0.582450488602973,-1.34806610422088,3.57814315281792,"asexual"
"PBANKA_1030600.1","p1/s1 nuclease, putative",0.0499448265131611,0.0465687524891068,0.0063689859905291,0.135745314932965,-0.0785432725656444,-0.0191085897179044,-0.557006720823514,0.418750261372197,0.68123325721211,0.831342436838321,-0.106760874744489,3.64464338590865,"ambigious"
"PBANKA_1030700.1","conserved Plasmodium protein, unknown function",-0.0873874605872883,0.0172967706868685,0.100086396019516,-0.018551187301195,-0.109308473058157,0.216514310258017,0.563807712142662,-0.465387890383253,-1.22594226418572,-1.44420365738795,-1.86995747688693,1.3859408421326,"asexual"
"PBANKA_1030800.1","methyltransferase, putative",0.0139577188721298,0.0768125816590822,-0.217478304254423,-0.0469047000374619,-0.362672874922942,-0.243147980809509,-0.290083449360286,-0.580450445812103,-1.58806524108023,-2.60793232805721,-2.23966237268307,2.52387465909622,"ambigious"
"PBANKA_1030900.1","GTP-binding protein, putative",-0.0170794632648164,0.0259699008358842,-0.0142285614071499,-0.0411480971917081,-0.306469391114331,-0.100404266634706,0.132064577426775,-0.450280167017759,-1.23500234373583,-1.75269362406048,-1.4650230179573,0.330616637958147,"asexual"
"PBANKA_1031000.1","conserved Plasmodium protein, unknown function",0.100334101434533,0.00731330807752781,0.0994327591248474,-0.0804068696468067,-0.365550489534826,-0.00616709123192013,0.24624196756431,-0.309990125667865,-1.17809071323994,-2.22037524941598,-1.74185738364926,-1.175709002862,"asexual"
"PBANKA_1031100.1","plastid replication-repair enzyme, putative",0.0411390178073865,-0.0415137446952498,0.0706256851094731,-0.263251203760209,0.0532762411656129,-0.0291498442117709,0.185483581993312,-0.81590373220873,-1.84634191410908,-2.17045088765948,-2.43977187411234,-0.495660124280407,"asexual"
"PBANKA_1031200.1","conserved Plasmodium protein, unknown function",-0.117747399955492,-0.0369274919520045,0.0677009398015366,-0.0594066142958215,0.11121230621431,-0.110087836838866,0.0946536400612432,-0.24614140073133,0.147418528525309,0.645200797553041,0.0328789991002889,-0.266451221013871,"ambigious"
"PBANKA_1031300.1","rhomboid protease ROM8",-0.139768675782811,-0.0346718998743337,0.0900331223461517,0.0391777187833714,-0.123771279159414,-0.0242610879760307,-0.0975946255679043,0.281110998341156,0.528548303549003,0.25319755127303,0.41518079155366,-0.894177080922791,"asexual"
"PBANKA_1031400.1","conserved Plasmodium protein, unknown function",0.0840554408494226,-0.00741750060709615,0.0686803335865244,0.132039840105296,0.223874119541398,-0.127650519993689,-0.719254705292579,-0.196375521410163,-0.197013341660744,0.471226952801017,-0.18127265393985,0.285452306848429,"asexual"
"PBANKA_1031500.1","conserved Plasmodium protein, unknown function",-0.277509983851797,-0.0110883101190557,0.0964197053303389,0.0347271056378631,1.28869826039761,1.96937534187443,1.96423599446043,3.61592911954655,5.07133250515225,6.19733551233134,5.64782563191699,-1.47287444027048,"female"
"PBANKA_1031600.1","ribosome maturation protein SBDS, putative",-0.102413162726762,-0.0303096265420603,-0.0714995518829468,-0.0286538196589647,0.0619128711923808,0.207212834891317,0.377731370036576,0.7281006581242,1.31640542454997,1.52719158864399,1.35613034203727,-0.197433018202894,"asexual"
"PBANKA_1031700.1","conserved Plasmodium protein, unknown function",-0.322496539295499,-0.0118591420697034,0.00526721376830684,0.0809629647579043,-0.0421143205164809,-0.0942174537033694,0.0794968247422965,1.42750371137342,0.591911069063938,2.28296420244402,2.59545123890283,2.07966794861469,"ambigious"
"PBANKA_1031800.1","conserved Plasmodium protein, unknown function",-0.04821111070366,-0.0517488787835341,0.0835160563636266,0.0103668976118826,-0.00533404200893147,-0.0475792944083207,-0.559762300438329,-1.0850990268606,-1.42897693686411,-0.737952750193003,-1.05378978886029,0.188841367716037,"asexual"
"PBANKA_1031900.1","eukaryotic translation initiation factor 2 subunit gamma, putative",0.0675933978946119,0.0629493610254964,-0.00890916874807073,0.109704910435907,-0.215088033737648,-0.0271027490670733,-0.184406153713031,-0.609070598196425,-1.45366109596898,-1.8521778658107,-1.72121509594722,0.800780354154521,"asexual"
"PBANKA_1032000.1","conserved Plasmodium protein, unknown function",0.307335444889351,0.0125758091033252,0.0230290199691964,0.103091380954323,0.132153677325713,-0.203269505558856,-0.786505832059472,-0.455164698253884,-0.775722425059405,-0.28095323621141,-0.880851832710879,-1.09406974243273,"ambigious"
"PBANKA_1032100.1","rhoptry-associated protein 1, putative",-0.214485177010573,-0.00665331558888081,-0.0484914919281093,0.0119960388340556,-0.0572059752704406,-0.448282351964144,0.451386464733621,-3.47529980854883,-4.08770220276828,-2.54810514650007,-2.27605676769804,2.54656527718387,"asexual"
"PBANKA_1032200.1","WD repeat-containing protein, putative",0.0949060150257856,0.0133235304709112,0.141402217745717,-0.0412564064054198,0.109109382123381,0.389299925166018,0.772312026254877,0.45216705730235,-0.303738843983487,-1.97499387143755,-1.43458496057424,-0.484939066309094,"ambigious"
"PBANKA_1032300.1","cytidine triphosphate synthetase, putative",0.202934192207043,0.0671714290828509,0.0855841509250945,0.0153683531856666,-0.283763583186575,-0.0203996360695325,-0.141569134733706,0.00539033232643358,0.634962911492203,-0.515232722323812,-0.244412018435369,2.84860171709711,"ambigious"
