"","current_version_ID","gene","Relative.Growth.Rate","variance","cloneid","experiments","timesAnalysed","normd7toinputA","normd8toinputA","normd6toinputA","normd6toinputB","normd6toinputC","left_arm_length","right_arm_length","lower","upper","gene_name","gene_product","PfID","csome","start","end","strand","Confidence","z1","p1","f1","call1","z0","p0","f0","call0","phenotype","type"
"1631","PBANKA_1145300","PBANKA_114530",0.1,Inf,"PbGEM-336027","PbSTM38,PbSTM62",2,NA,NA,NA,NA,NA,1001,1001,NA,NA,"","conserved Plasmodium protein, unknown function","PF3D7_1369400",11,1686395,1694542,"forward",1,NA,NA,NA,FALSE,NA,NA,NA,FALSE,"Essential","shortarm"
"1632","PBANKA_1145500","PBANKA_114550",0.915184816144887,0.00589970261447822,"PbGEM-336035","PbSTM38",1,0.3615331690104,0.352560845010869,0.399517862856429,0.596802887737467,0.276710773205461,1001,3439,0.761565772866025,1.06880385942375,"","conserved Plasmodium protein, unknown function","PF3D7_1369500",11,1698595,1701960,"forward",5.13285333366653,1.1042274713448,0.269494475740663,0.373728702721349,FALSE,-10.6130698218852,1.29546925407665e-26,4.24017699936401e-26,TRUE,"Dispensable","normal"
"1633","PBANKA_1145600","PBANKA_114560",0.10222546233986,0.00348358862353172,"PbGEM-303418","PbSTM24,PbSTM51",2,0.00091649693186672,0.000152582820206239,0.00153624218391044,0.0045128360773867,0.00191810160147816,2594,1041,-0.0158184044814489,0.220269329161169,"","conserved Plasmodium protein, unknown function","PF3D7_1369600",11,1702903,1705566,"reverse",5.65969230287277,15.2108629077555,2.99568256142308e-52,1.27367111606451e-51,TRUE,-0.0377056834850846,0.484961172227551,0.492162919682869,FALSE,"Essential","normal"
"1634","PBANKA_1145900","PBANKA_114590",1.16045221663452,0.00897468155614249,"PbGEM-456558","PbSTM37a",1,1.01541665459836,NA,0.872520304956533,1.23146240414141,0.634316056874567,6504,721,0.970982624814173,1.34992180845487,"","conserved rodent malaria protein, unknown function","#N/A",11,1716485,1717580,"forward",4.71334782644702,-1.69369886843541,0.0903225196115166,0.139387971711948,FALSE,-11.1939040607637,2.18384791593852e-29,7.75281411060261e-29,TRUE,"Dispensable","normal"
"1635","PBANKA_1200600","PBANKA_120060",0.91432750739964,0.00353723066660982,"PbGEM-303554","PbSTM37a",1,1.6256513902251,NA,1.82771394960954,2.57960875143312,1.32873504378643,4345,4264,0.795378263322852,1.03327675147643,"","Plasmodium exported protein, unknown function","#N/A",12,49909,56662,"reverse",5.64441115555872,1.44048822277599,0.149729319663728,0.221037359292436,FALSE,-13.6920165188095,5.66600646549447e-43,2.91642909481587e-42,TRUE,"Dispensable","normal"
"1636","PBANKA_1200900","PBANKA_120090",0.0694740221849929,0.00114308535497512,"PbGEM-303602","PbSTM28,PbSTM53",2,0.00192841249323552,0.00210831779958291,0.00246506710648431,0.00492682258591571,0.00219061361044315,1143,5143,0.00185493153819064,0.137093112831795,"","conserved Plasmodium protein, unknown function","PF3D7_1002500",12,67748,68994,"reverse",6.7740242206889,27.5225818304911,9.42476903931919e-167,8.56395078410339e-166,TRUE,0.902880459438733,0.183294671251824,0.248976086098673,FALSE,"Essential","normal"
"1637","PBANKA_1201100","PBANKA_120110",0.955924851511828,0.00985570200834894,"PbGEM-303650","PbSTM29",1,0.493888631908998,0.483745041170689,0.468636019883623,0.443233282788082,0.251742895313297,2895,1130,0.757373074805107,1.15447662821855,"","conserved Plasmodium protein, unknown function","PF3D7_1002700",12,73439,76177,"forward",4.61970510719056,0.443966296542134,0.657066951370151,0.761142912134071,FALSE,-8.62167909759987,3.2989694855479e-18,8.72217037302948e-18,TRUE,"Dispensable","normal"
"1638","PBANKA_1201500","PBANKA_120150",0.0537393121573555,0.001109224658659,"PbGEM-536019","PbSTM46,PbSTM86",2,0.000570387510236819,0.000470907131812281,0.00114884540684044,0.00239161686356213,0.00133415464914044,2308,1001,-0.0128707368940904,0.120349361208801,"","conserved Plasmodium protein, unknown function","PF3D7_1003100",12,90776,91470,"forward",6.80409401343928,28.4119498879758,1.43947301401466e-177,1.40432309157942e-176,TRUE,1.38900026351626,0.0824163349585756,0.127264978583273,FALSE,"Essential","normal"
"1639","PBANKA_1201600","PBANKA_120160",0.240298708735926,0.00254608451422621,"PbGEM-336099","PbSTM24,PbSTM50",2,0.00530944845459424,0.00435996911714803,0.0139171990391965,0.0378909856686076,0.0169768089438338,7166,1001,0.139381227312216,0.341216190159636,"","ribosome-binding factor A, putative","PF3D7_1003200",12,93163,93904,"forward",5.97319858449361,15.0558908237991,3.15816425904542e-51,1.33598309916258e-50,TRUE,-2.78046393462537,0.00271406443718126,0.005147927798331,TRUE,"Slow","normal"
"1640","PBANKA_1201800","PBANKA_120180",0.778247772115249,0.00395880138784697,"PbGEM-303714","inv2,PbSTM24",2,0.064804219878481,0.0563796966475696,0.0752815116390192,0.21459367522785,0.0715415620611291,1006,1655,0.652409758973798,0.904085785256699,"","conserved Plasmodium protein, unknown function","PF3D7_1003400",12,96857,102004,"reverse",5.53181397936916,3.52440764676548,0.00042443073855625,0.000813626937506536,TRUE,-10.7796961376504,2.14650772895822e-27,7.1654641296921e-27,TRUE,"Slow","normal"
"1641","PBANKA_1202000","PBANKA_120200",0.68310514700552,0.00429204004820352,"PbGEM-046708,PbGEM-336107","inv1,PbSTM38,PbSTM62",3,0.0582532806795523,0.0347008742974966,0.0486336778292305,0.0765920459193239,0.0416872868479795,943.333333333333,14857,0.55207782087538,0.81413247313566,"IMC1c","inner membrane complex protein 1c","PF3D7_1003600",12,107010,107846,"forward",5.45099312336171,4.83708036108027,1.31760168145774e-06,2.77059601689986e-06,TRUE,-8.90051204168455,2.7794817093625e-19,7.58780418922497e-19,TRUE,"Slow","normal"
"1642","PBANKA_1202200","PBANKA_120220",0.836717934489234,0.282942557765708,"PbGEM-303778","met8,PbSTM60",2,0.0193433654460766,0.0441065769478255,0.0172738426664845,0.022580703620067,0.0145224364002319,1224,3874,-0.227128967589647,1.90056483656811,"","U5 small nuclear ribonuclear protein, putative","PF3D7_1003800",12,115270,118851,"reverse",1.26251137803424,0.30696534471585,0.758869750467203,0.840702095918112,FALSE,-1.38500743490365,0.0830250969823363,0.128126406563176,FALSE,"Insufficient data","normal"
"1643","PBANKA_1202300","PBANKA_120230",1.01708312107101,0.00185549448957834,"PbGEM-303794","PbSTM28",1,1.43850499285734,1.44554236312844,1.41013421003909,2.62953250199566,1.14426019693805,14415,1586,0.930932218822034,1.10323402332,"","conserved Plasmodium protein, unknown function","PF3D7_1003900",12,120597,121559,"forward",6.28960404724527,-0.396586004906685,0.691672774504324,0.79021264999276,FALSE,-21.2901570878643,7.00288663091831e-101,1.1226920796192e-99,TRUE,"Dispensable","normal"
"1644","PBANKA_1202400","PBANKA_120240",0.151139599955569,0.00298647084478127,"PbGEM-336123","PbSTM27,PbSTM52",2,0.00148133489071861,0.00140646211568434,0.00383019554354761,0.0055328874716226,0.00245635542560427,5472,1001,0.0418423750176732,0.260436824893465,"","60S ribosomal protein L13, putative","PF3D7_1004000",12,121918,122884,"reverse",5.81366290817633,15.5330640924646,2.07236436699868e-54,8.96244177274171e-54,TRUE,-0.935789540578498,0.174690778894577,0.239616725055941,FALSE,"Essential","normal"
"1645","PBANKA_1202500","PBANKA_120250",0.176730627277324,0.00211729360531793,"PbGEM-336131","PbSTM28,PbSTM53",2,0.00182774522992937,0.00105013788002703,0.00384791508985599,0.00735895691943492,0.00322826041079711,1001,3146,0.0847025097193096,0.268758744835338,"","WD repeat-containing protein, putative","PF3D7_1004200",12,125063,132876,"reverse",6.1576166071129,17.8916921168943,1.36887672976191e-71,6.87717111539067e-71,TRUE,-1.66754746947753,0.0477027968223038,0.0781692315115485,FALSE,"Essential","normal"
"1646","PBANKA_1202600","PBANKA_120260",0.78588783321269,0.0174674070487568,"PbGEM-336139","PbSTM27,PbSTM52",2,0.0519409556512587,0.0438425795779624,0.0620687437469458,0.124871556477988,0.0528744840929506,4333,1001,0.52155919648366,1.05021646994172,"","E3 ubiquitin-protein ligase, putative","PF3D7_1004300",12,135230,138163,"reverse",4.04741858893401,1.62004517888693,0.105222572289804,0.160415029953626,FALSE,-5.18965967290038,1.0533938950873e-07,2.32782478835359e-07,TRUE,"Dispensable","normal"
"1647","PBANKA_1202800","PBANKA_120280",0.159088242916137,0.0035580965369528,"PbGEM-303858","PbSTM28,PbSTM53",2,0.00235151962189322,0.00130212648291698,0.00274884944322221,0.00539073876750134,0.00238326326380958,401,5872,0.0397886781733798,0.278387807658893,"","conserved Plasmodium protein, unknown function","PF3D7_1004500",12,146788,147390,"reverse",5.6385295577421,14.0974823989862,3.93561304565885e-45,1.56491912099895e-44,TRUE,-0.990586060285255,0.160943873582494,0.223686211931054,FALSE,"Essential","normal"
"1648","PBANKA_1202900","PBANKA_120290",0.939597895421144,0.0088512346829846,"PbGEM-303882","PbSTM23",1,0.215323588954262,0.1984840056377,0.214164389936176,0.412764122726468,0.18485824416841,2130,1322,0.751435894124553,1.12775989671774,"","conserved Plasmodium protein, unknown function","PF3D7_1004600",12,148757,152561,"forward",4.72719831749157,0.642022344178265,0.520858675216587,0.641260076432651,FALSE,-8.92420243870306,2.24461072360586e-19,6.14764438663324e-19,TRUE,"Dispensable","normal"
"1649","PBANKA_1203100","PBANKA_120310",0.311767873499002,0.0156487034259336,"PbGEM-250526,PbGEM-336147","met11,PbSTM22,PbSTM62",3,0.0151704690004766,0.0188892499322778,0.0164463258659925,0.0259372107965026,0.0117999188210605,7533,763,0.0615783179541427,0.561957429043862,"","ADP/ATP carrier protein, putative","PF3D7_1004800",12,154768,156193,"forward",4.15736721361123,5.50168551202846,3.76177515122914e-08,8.26933454641375e-08,TRUE,-1.69285942442974,0.045241114140753,0.0744260681648858,FALSE,"Essential","normal"
"1650","PBANKA_1203600","PBANKA_120360",1.04837157746322,0.00639101800446565,"PbGEM-303986","PbSTM29",1,2.11310102418453,2.18503957879963,1.84946863610658,1.74921691934539,0.993501501144162,1595,4562,0.888483891827759,1.20825926309867,"","conserved Plasmodium protein, unknown function","PF3D7_1005400",12,166447,167440,"reverse",5.05286171115857,-0.605069455736611,0.545132848182836,0.664133290840367,FALSE,-11.8629721068763,9.21571507479463e-33,3.61307707838911e-32,TRUE,"Dispensable","normal"
"1651","PBANKA_1203700","PBANKA_120370",0.847575277342243,0.0350816641812947,"PbGEM-536075","PbSTM91",1,0.0834439504277389,0.0976493731724338,0.0843873008078143,0.137021832187109,0.0804945241208981,1856,1001,0.472973279583049,1.22217727510144,"UPF1","regulator of nonsense transcripts 1, putative","PF3D7_1005500",12,168885,172712,"reverse",3.35007667299977,0.813795567399728,0.415762074845475,0.535828541928346,FALSE,-3.99130427394468,3.28554537952398e-05,6.83447745476186e-05,TRUE,"Dispensable","normal"
"1652","PBANKA_1203800","PBANKA_120380",1.06661574072681,0.00289207807604787,"PbGEM-304042","PbSTM38",1,1.22667332767088,1.24890654596395,1.17732359620762,1.75869513566823,0.815428177079326,6966,3113,0.959059651618882,1.17417182983473,"","DnaJ protein, putative","PF3D7_1005600",12,174548,176313,"reverse",5.84577997779974,-1.23871630661398,0.215450577640928,0.306724606290846,FALSE,-17.9741704768921,1.55236339390116e-72,1.56919624997961e-71,TRUE,"Dispensable","normal"
"1653","PBANKA_1203900","PBANKA_120390",0.235919162302371,0.00572778467543416,"PbGEM-304074","met8,PbSTM60",2,0.0443348207378659,0.0464326160759881,0.0581475490055852,0.0738900251236165,0.0455156375981053,1475,7113,0.0845549039659439,0.387283420638798,"","DnaJ protein, putative","PF3D7_1005700",12,177516,179820,"reverse",5.1624264416096,10.0959215351798,5.75876117743175e-24,1.76335789338147e-23,TRUE,-1.79592149158849,0.0362535019453279,0.0604305062227751,FALSE,"Essential","normal"
"1654","PBANKA_1204000","PBANKA_120400",0.842298262779836,0.00966949097636277,"PbGEM-336155","PbSTM23",1,0.13669436764715,0.137432642791911,0.172658781549223,0.332769376451541,0.149032242040604,1001,5040,0.645631122907789,1.03896540265188,"","conserved Plasmodium protein, unknown function","PF3D7_1005800",12,182096,182873,"forward",4.63877961036854,1.60374262139335,0.108770796903578,0.165323729351634,FALSE,-7.54877772934291,2.19680978242911e-14,5.41034268334058e-14,TRUE,"Dispensable","normal"
"1655","PBANKA_1204100","PBANKA_120410",0.0916670899434799,0.000517287866788066,"PbGEM-336163","PbSTM28,PbSTM53",2,0.000509788306435238,0.00021043703313635,0.00249430445538552,0.00483680301943876,0.00213100627969436,1001,5311,0.0461791633348482,0.137155016552112,"","conserved Plasmodium protein, unknown function","PF3D7_1005900",12,183839,185542,"forward",7.56691103611473,39.9373186591519,0,0,TRUE,0.366378979117455,0.357041151579935,0.405701710462255,FALSE,"Essential","normal"
"1656","PBANKA_1204200","PBANKA_120420",0.882119938060878,0.00679623703759623,"PbGEM-536083","PbSTM46",1,0.140566791092116,0.127698136830507,0.141142745756287,0.295633453871429,0.174413778125575,1001,1319,0.717241351972857,1.0469985241489,"","conserved Plasmodium protein, unknown function","PF3D7_1006000",12,186055,187479,"reverse",4.99138619679362,1.42990141698803,0.152745315289544,0.225093652566617,FALSE,-9.4872227694061,1.18635699225722e-21,3.4243813641186e-21,TRUE,"Dispensable","normal"
"1657","PBANKA_1204400","PBANKA_120440",0.480584694451544,0.00307288245473294,"PbGEM-336171","PbSTM25,PbSTM51",2,0.00944589853120228,0.00286971591880057,0.0163016628410974,0.0457927472052403,0.0199038923945823,6648,1001,0.369717522489183,0.591451866413905,"ALBA3","DNA/RNA-binding protein Alba 3, putative","PF3D7_1006200",12,192634,193274,"reverse",5.78513924754717,9.37004699145378,7.25002422714259e-21,2.1194321695375e-20,TRUE,-6.86559759241899,3.31067399016575e-12,7.8761497478707e-12,TRUE,"Slow","normal"
"1658","PBANKA_1205000","PBANKA_120500",0.442879683666897,0.00338112084880882,"PbGEM-304250","PbSTM25,PbSTM51",2,0.00236835356336134,0.00185140422086095,0.00562231377224648,0.0154451347673345,0.00690267147711806,648,4760,0.326584871249338,0.559174496084456,"GBP2","single-strand telomeric DNA-binding protein GBP2, putative","PF3D7_1006800",12,206080,207362,"forward",5.68954801238473,9.58117227676071,9.59496147505919e-22,2.82462199213146e-21,TRUE,-5.896732219418,1.85385414779601e-09,4.1933807176349e-09,TRUE,"Slow","normal"
"1659","PBANKA_1205200","PBANKA_120520",1.01728531539559,0.00394886265922661,"PbGEM-336187","PbSTM37a",1,1.91653572053067,NA,1.87902213410215,2.65202437301632,1.36603572904024,1001,4629,0.891605362193393,1.14296526859779,"","conserved membrane protein, unknown function","PF3D7_1007000",12,211579,213292,"forward",5.53432767590318,-0.275068775173406,0.783263400365896,0.860905667563738,FALSE,-14.597161950241,1.46391009154903e-48,9.0089528127846e-48,TRUE,"Dispensable","normal"
"1660","PBANKA_1205300","PBANKA_120530",0.938220562133496,0.00277960588457572,"PbGEM-047172","PbSTM43",1,1.3768029508026,1.33625511459043,1.44503981459734,1.41804683959217,0.97347449159303,1763,8805,0.832776626611804,1.04366449765519,"","conserved Plasmodium protein, unknown function","PF3D7_1007100",12,213390,214168,"reverse",5.88544612946788,1.17179689018329,0.241278611545747,0.340223117793079,FALSE,-15.8988861329261,3.2250706960907e-57,2.42313520658516e-56,TRUE,"Dispensable","normal"
"1661","PBANKA_1205400","PBANKA_120540",0.882652736578403,0.00426196009793986,"PbGEM-304306","PbSTM25",1,0.296079458871035,0.256661948725716,0.331553630145373,0.778185872834462,0.42151415601491,1480,3809,0.752085357835627,1.01322011532118,"","rhoGAP GTPase, putative","PF3D7_1007200",12,215045,217433,"reverse",5.45802610763488,1.79749742319292,0.0722566868412345,0.112892663426063,FALSE,-11.9884881524698,2.04144492890385e-33,8.15605854928729e-33,TRUE,"Dispensable","normal"
"1662","PBANKA_1205700","PBANKA_120570",1.02780751232891,0.00596081039738508,"PbGEM-304362","PbSTM29",1,0.479655094373487,0.500347317698498,0.434829906444826,0.411259652930298,0.233582855292289,4176,1817,0.873394942926221,1.1822200817316,"","conserved Plasmodium protein, unknown function","PF3D7_1007500",12,225150,225503,"forward",5.12254883443271,-0.360171616034589,0.718718799418274,0.810168736637372,FALSE,-12.0172537238118,1.44198988939163e-33,5.77944036878778e-33,TRUE,"Dispensable","normal"
"1663","PBANKA_1206100","PBANKA_120610",0.1,0.242277200610199,"PbGEM-264916","met7,PbSTM59",2,0.000208463962646596,0.000404696276900422,NA,NA,NA,2819,2764,-0.643488565737475,1.3253779126615,"EIF3D","eukaryotic translation initiation factor 3 subunit D, putative","PF3D7_1007900",12,240629,242242,"forward",1,1.33895382702419,0.180585704793261,0.261527168564234,FALSE,-0.489509423021802,0.312240542477546,0.372468931476769,FALSE,"Essential","extra"
"1664","PBANKA_1206200","PBANKA_120620",0.19560980739982,0.00478612062184506,"PbGEM-264924","met7,PbSTM59",2,0.000191587298531344,8.10275502775586e-05,NA,NA,NA,401,2368,0.0572462193884495,0.33397339541119,"HDA2","histone deacetylase 2, putative","PF3D7_1008000",12,245379,251363,"forward",5.34203508675357,11.62719475783,2.99788178413435e-31,1.04510643361027e-30,TRUE,-1.3820082114662,0.083484589905705,0.12867771757052,FALSE,"Essential","shortarm"
"1665","PBANKA_1206400","PBANKA_120640",0.438255170692006,0.00177456853536971,"PbGEM-101822","met2,PbSTM49",2,0.0535374201579311,0.0220358861234589,0.14791951873578,0.612912301119562,0.185723943162855,4887,940,0.354003914668854,0.522506426715159,"","endonuclease, putative","PF3D7_1008200",12,266180,267352,"reverse",6.33419796426812,13.3349900244484,1.44874089631359e-40,5.57565877067478e-40,TRUE,-8.02967662818111,4.88649583645582e-16,1.23984980043945e-15,TRUE,"Slow","normal"
"1666","PBANKA_1206600","PBANKA_120660",0.0618005951474791,0.00303147386223805,"PbGEM-538803","PbSTM46,PbSTM88",2,0.0671354709367167,0.061938298079239,NA,NA,NA,1001,1175,-0.0483170485294186,0.171918238824377,"","26S protease regulatory subunit 4, putative","PF3D7_1008400",12,270333,272061,"reverse",5.79870635454539,17.0399469789845,4.15107740802084e-65,1.98636156577727e-64,TRUE,0.693792630808627,0.243906132343773,0.311166762212679,FALSE,"Essential","shortarm"
"1667","PBANKA_1206800","PBANKA_120680",1.02030327584212,0.00531339322628289,"PbGEM-336235","PbSTM26",1,0.868488126079018,0.882268150839022,0.798326719241791,1.67191991681512,0.906776398692676,1001,6405,0.874517224022576,1.16608932766167,"","zinc finger C-x8-C-x5-C-x3-H type, putative","PF3D7_1008600",12,279959,281116,"forward",5.23752462215292,-0.27853523143976,0.780601523843133,0.859105393753024,FALSE,-12.6253954250887,7.64855519521896e-37,3.35975801507262e-36,TRUE,"Dispensable","normal"
"1668","PBANKA_1206900","PBANKA_120690",0.0717857152014776,0.00168771232319067,"PbGEM-265212","met7,PbSTM59",2,0.000110876378553629,7.45836319451003e-05,0.00103361961457095,0.00190021719351634,0.000815568032893016,3736,2585,-0.0103778368928828,0.153949267295838,"","tubulin beta chain, putative","PF3D7_1008700",12,282779,284936,"reverse",6.38438132198238,22.594307600833,4.92985129666153e-113,3.25680727393624e-112,TRUE,0.686783472216969,0.246109593247354,0.313332243906722,FALSE,"Essential","normal"
"1669","PBANKA_1207100","PBANKA_120710",0.97982442547147,0.00715436143269653,"PbGEM-336251","PbSTM37a",1,0.486281639408909,NA,0.463497763288938,0.654173967816597,0.336959577799472,7130,1001,0.810657508697574,1.14899134224537,"","Plasmodium exported protein, unknown function","#N/A",12,290106,291543,"forward",4.94003311765793,0.238528607286691,0.811471130147791,0.878860944312388,FALSE,-10.4018497499416,1.21583144867893e-25,3.8984047851272e-25,TRUE,"Dispensable","normal"
"1670","PBANKA_1207200","PBANKA_120720",0.0618313060242748,0.1194769041074,"PbGEM-304514","met8",1,NA,NA,NA,NA,NA,1900,8884,-0.629477320010146,0.753139932058695,"AK1","adenylate kinase, putative","PF3D7_1008900",12,292399,293453,"reverse",2.12463219735762,2.71418194029308,0.00664396656560946,0.0115969929581408,TRUE,0.110424469009373,0.456036374163488,0.473944519294693,FALSE,"Essential","normal"
"1671","PBANKA_1207400","PBANKA_120740",1.01779195418139,0.00232654542340812,"PbGEM-336259","PbSTM24",1,0.667046724244129,0.697706266648051,0.641882714571533,1.74835957599523,0.86625833246046,1001,4696,0.921323401307237,1.11426050705553,"","conserved Plasmodium protein, unknown function","PF3D7_1009100",12,295877,297067,"forward",6.0633707625168,-0.368865369103165,0.712228077366849,0.80606028360268,FALSE,-19.027795625352,5.01938191768679e-81,5.84897420686002e-80,TRUE,"Dispensable","normal"
"1672","PBANKA_1207500","PBANKA_120750",0.265813631612492,0.0464597613024033,"PbGEM-245517","met3,met9,PbSTM58",3,0.00492489023863172,0.0104116655344542,0.00905536035688973,0.0137686905422951,0.00632737099809572,2838,1423,-0.165276898566046,0.696904161791031,"","conserved Plasmodium protein, unknown function","PF3D7_1009200",12,297953,300499,"forward",3.06916868935425,3.40618184344454,0.000658782843314603,0.0012420647315527,TRUE,-0.769275221813943,0.220864971727362,0.288788121474166,FALSE,"Essential","normal"
"1673","PBANKA_1207700","PBANKA_120770",0.971928947493874,0.00307343923807604,"PbGEM-304586","PbSTM27",1,1.18428633246877,1.11808836045687,1.16460791879993,1.3584411946457,0.626662579636567,6170,2005,0.861051731834821,1.08280616315293,"","zinc finger protein, putative","PF3D7_1009400",12,304340,305344,"forward",5.78495807143162,0.50634483088832,0.612614596473615,0.721556773659723,FALSE,-15.7278290640893,4.8748478513834e-56,3.56685815172442e-55,TRUE,"Dispensable","normal"
"1674","PBANKA_1207800","PBANKA_120780",1.01539600714297,0.00103954405652146,"PbGEM-304602","PbSTM27",1,1.9046642242413,1.9960796586076,1.92279228878525,2.24281512401573,1.03463316395538,1840,5704,0.950912084913585,1.07987992937236,"","metallopeptidase, putative","PF3D7_1009500",12,306075,307325,"reverse",6.86897306914829,-0.47751459931997,0.632995727383594,0.740107423824523,FALSE,-28.3914493875431,1.28929942064958e-177,5.40861106962499e-176,TRUE,"Dispensable","normal"
"1675","PBANKA_1207900","PBANKA_120790",1.01820463111155,0.00846599362251715,"PbGEM-304618","PbSTM37a,PbSTM87",2,0.867057566822451,0.990940903252638,0.849977703990037,1.14388405594954,0.615468395659807,5242,1011,0.834182962577469,1.20222629964564,"","protein phosphatase, putative","#N/A",12,309252,310442,"forward",4.77169789018901,-0.197853125195218,0.843159979766497,0.902425427424906,FALSE,-9.97930991959767,9.38840509051895e-24,2.87127771723405e-23,TRUE,"Dispensable","normal"
"1676","PBANKA_1208000","PBANKA_120800",0.977078443165217,0.00371871993169399,"PbGEM-101938","inv1,met12,met2",3,0.453808127038927,0.478857815313491,0.450029730076246,1.02402544512703,0.396579353296215,674,3851,0.855115827061855,1.09904105926858,"","tubulin--tyrosine ligase, putative","PF3D7_1009700",12,310923,312524,"reverse",5.59437577429792,0.375878405483814,0.707007295215192,0.802310490825065,FALSE,-14.3827423711854,3.32050108859642e-47,1.96190169952986e-46,TRUE,"Dispensable","normal"
"1677","PBANKA_1208100","PBANKA_120810",0.0780097566133035,0.00486251610501041,"PbGEM-336275","PbSTM29,PbSTM53",2,0.00202722128836654,0.00390322693102394,0.00290648582513498,0.00601570615006885,0.0027020207063783,1001,4172,-0.0614537311533577,0.217473244379965,"","conserved Plasmodium protein, unknown function","PF3D7_1009800",12,314113,318008,"reverse",5.32619925795865,13.2219587814883,6.55347723952578e-40,2.50685443949641e-39,TRUE,0.315354846474064,0.376246123133537,0.418476134302745,FALSE,"Essential","normal"
"1678","PBANKA_1208200","PBANKA_120820",0.436004156877148,0.0296483144005037,"PbGEM-336283","PbSTM37a,PbSTM62",2,0.0219151654504762,0.0155010296140186,0.0140300108367672,0.0261165439096094,0.0113693543991591,1001,1001,0.0916304389455749,0.780377874808722,"","kinesin-4, putative","#N/A",12,319250,328217,"reverse",3.51835000505311,3.27548714524676,0.00105479914585247,0.00196515873435282,TRUE,-1.95139256790736,0.0255051824509016,0.0435230808331656,TRUE,"Slow","normal"
"1679","PBANKA_1208400","PBANKA_120840",0.100979233892685,0.00037446502547543,"PbGEM-304706","PbSTM27,PbSTM52",2,0.000633410084998553,0.000469109230239425,0.0053148007300278,0.00782585917503412,0.00346353130400803,2253,4840,0.0622770362560943,0.139681431529276,"","ribosomal protein L43, mitochondrial, putative","PF3D7_1010000",12,332708,333501,"reverse",7.89001214928685,46.4583832964227,0,0,TRUE,-0.0506035291266806,0.479820725296989,0.488160374119855,FALSE,"Essential","normal"
"1680","PBANKA_1208500","PBANKA_120850",0.791612596751574,0.00747569373538333,"PbGEM-304722","PbSTM29,PbSTM54",2,0.0730223481818896,0.0715044899600208,0.0823892160947242,0.130696398463572,0.0633286357772677,8896,1791,0.61868840832921,0.964536785173939,"","conserved Plasmodium protein, unknown function","PF3D7_1010100",12,334523,335383,"forward",4.89609835660259,2.41015910092859,0.0159455652093263,0.0268641148807726,TRUE,-7.99902666088938,6.27032825345265e-16,1.57982144283687e-15,TRUE,"Slow","normal"
"1681","PBANKA_1208700","PBANKA_120870",0.561604208334623,0.00534477462463715,"PbGEM-245936","met10,met5,PbSTM44",3,0.0142368088780288,0.0153317887245375,0.0143997624684979,0.0316181594217671,0.0115345825044209,6367,1564,0.415388277265028,0.707820139404218,"SDH4","succinate dehydrogenase subunit 4, putative","PF3D7_1010300",12,343460,344317,"forward",5.23163590103731,5.99655302207406,2.015498224904e-09,4.62865787598847e-09,TRUE,-6.31400702998514,1.35950789292826e-10,3.1393407032114e-10,TRUE,"Slow","normal"
"1682","PBANKA_1209300","PBANKA_120930",0.199698483511459,0.0106636704446308,"PbGEM-536107","PbSTM90",1,0.00152005911714761,NA,0.00138492957918768,0.00263157579195489,0.000843383412235939,1187,1001,-0.00683161545361458,0.406228582476533,"","conserved Plasmodium protein, unknown function","PF3D7_1010900",12,355181,356774,"forward",4.540912600125,7.74997465743606,9.19108898883549e-15,2.41987144193503e-14,TRUE,-0.96546202234977,0.167156724558598,0.232064796312185,FALSE,"Essential","shortarm"
"1683","PBANKA_1209500","PBANKA_120950",0.087454296775529,0.00519423765552159,"PbGEM-304778","PbSTM30,PbSTM54",2,0.00182481526784656,0.00582611079187869,0.00173964273090164,0.0036620102322504,0.00167043988234888,1796,2369,-0.0566878227526865,0.231596416303745,"","conserved Plasmodium protein, unknown function","PF3D7_1011100",12,360871,363340,"reverse",5.26020541100829,12.6617494762985,9.63284355177633e-37,3.58666674849424e-36,TRUE,0.174074077244511,0.430903622755392,0.457322335607344,FALSE,"Essential","normal"
"1684","PBANKA_1209700","PBANKA_120970",0.0941606565320287,0.00279893059107328,"PbGEM-336299","PbSTM30,PbSTM54",2,0.00041577093002182,0.000267058994050811,0.000907662317461084,0.00116223917304909,0.000621938038774844,1001,5518,-0.0116491840514118,0.199970497115469,"ARV1","protein ARV1, putative","PF3D7_1011300",12,366014,367813,"forward",5.87851786651503,17.1220245389867,1.01676850203635e-65,4.88398152600287e-65,TRUE,0.11037429856756,0.456056267672525,0.473944519294693,FALSE,"Essential","normal"
"1685","PBANKA_1209800","PBANKA_120980",0.274834092211524,0.023400168056054,"PbGEM-304834","met8,PbSTM60",2,0.0355765570628675,0.0161289020491916,0.0510024609810984,0.0666714104987616,0.0428787045334396,1126,4723,-0.0311081772188634,0.580776361641912,"","proteasome subunit beta type-5, putative","PF3D7_1011400",12,368395,369207,"reverse",3.75501207476162,4.74054081600826,2.13148506476853e-06,4.45223892781941e-06,TRUE,-1.14292211100503,0.126535465666503,0.183779438593531,FALSE,"Essential","normal"
